voltage;current
1.37646305;0.1737070690813243
1.37816267;0.17950025950116938
1.37986227;0.18314984318114147
1.38156184;0.18822325434368795
1.38326146;0.19206681031697825
1.38496106;0.19805045717396286
1.3866606300000002;0.20089316214228503
1.3883600500000002;0.20671219280656525
1.39005946;0.21184416518475122
1.39175906;0.21695483746346358
1.39345863;0.22212995860867543
1.39515828;0.22554652989458224
1.39685785;0.23090155697128872
1.39855745;0.23678001185097136
1.40025704;0.23949387588516596
1.40195661;0.24437481465238367
1.40365588;0.2490785371214061
1.40535545;0.25109545243240156
1.40705501;0.25766651977952376
1.40875467;0.26271568445222754
1.41045424;0.2688342493326323
1.41215383;0.2741219598886472
1.41385343;0.28073256711795297
1.41555282;0.28628976181793264
1.4172522600000002;0.29090676890160233
1.4189518300000001;0.29639920388466895
1.42065149;0.30214834493784054
1.42235105;0.30683098739478454
1.42405059;0.3123049837199693
1.42575022;0.31676705082803297
1.42744984;0.3197734793317922
1.42914917;0.3250810364504348
1.43084862;0.331584483519263
1.4325481899999999;0.33821252408657443
1.43424787;0.34490257774105887
1.43594744;0.35234612970329965
1.43764701;0.3571511000452895
1.4393466300000002;0.36371034948199726
1.44104626;0.3701098623511275
1.44274559;0.3760796180034695
1.4444450400000002;0.38367650271143133
1.44614466;0.39070224431291356
1.4478441700000002;0.3979968228035704
1.44954386;0.4039449899685568
1.45124342;0.4112947565974386
1.45294299;0.41805111198676315
1.45464262;0.42411508019309974
1.4563420599999999;0.4311714732192042
1.45804145;0.43966292184150163
1.45974102;0.4509249414629177
1.4614406400000002;0.46099743673718424
1.4631402100000002;0.469960798649366
1.4648397800000001;0.48018650904854854
1.4665394;0.4923748452227719
1.46823903;0.5047286920585144
1.4699386;0.5153682551109311
1.47163787;0.5290638282041056
1.47333743;0.5435760419419653
1.475037;0.5566570201867642
1.47673663;0.5721642612813184
1.47843619;0.5899921875700858
1.48013582;0.6070496923915796
1.4818354500000002;0.6264997576452801
1.48353507;0.647506146459548
1.48523416;0.6702633756095622
1.48693385;0.6936045240741122
1.4886334200000002;0.7198860572910862
1.49033298;0.7457743079353306
1.49203261;0.7767587034758964
1.49373224;0.8094752379921106
1.4954318;0.8436959713169219
1.49713143;0.8821707504933316
1.4988307600000002;0.9221212096785443
1.5005302600000001;0.9654404547479184
1.50222977;1.0125451843417046
1.5039294600000002;1.0644790022244333
1.5056290200000002;1.1215480861455118
1.5073285900000002;1.1840338876160932
1.50902822;1.2522495330787184
1.51072779;1.3270417271374675
1.51242717;1.4070108440279336
1.51412662;1.4944668104095462
1.51582619;1.5897744499696969
1.51752587;1.6928591730325622
1.51922538;1.80550504226693
1.52092501;1.9271489804040347
1.5226246300000001;2.057995633157359
1.5243242000000001;2.1983972314537117
1.52602353;2.349851991599262
1.52772298;2.5180691738169485
1.5294226000000002;2.6981537927007273
1.53112223;2.8921755299169813
1.5328218;3.101893767204951
1.53452142;3.3199306408297975
1.53622099;3.54891452983018
1.53792062;3.8029129472599092
1.53962006;4.077210375482735
1.54131939;4.374751839605217
1.54301902;4.694420317141027
1.54471865;5.028518925452613
1.5464182100000001;5.386710317668908
1.54811778;5.770539220107076
1.5498174100000002;6.1691936719499285
1.5515169100000001;6.60187019009649
1.5532165400000002;7.06230411185704
1.5549157500000002;7.556181149317066
1.55661537;8.074928599546935
1.558315;8.624169703876174
1.5600145699999999;9.202206280826806
1.56171419;9.823537355515919
1.56341376;10.491681259722947
1.56511333;11.18276811692157
1.5668130100000002;11.924413857464163
1.56851216;12.663111326861296
1.57021179;13.44149967584206
1.57191136;14.23729290913382
1.57361098;15.139387749553633
1.5753104900000001;16.099683495525888
1.57701018;17.097924635700252
1.5787098;18.159121250871127
1.5804091900000001;19.289111154600672
1.5821087;20.49688133542774
1.58380815;21.743751922434747
1.58550777;23.071674151506233
1.58720734;24.44517601364561
1.58890697;25.740977660926838
1.5906065900000002;27.24005596978451
1.5923061600000001;28.886539641410742
1.5940057900000002;30.524013501778153
1.59570517;32.139170889365616
1.5974045600000002;33.80003343883193
1.5991041300000002;35.59029029566059
1.60000434;36.687833333841475
1.59970429;36.27360708262771
1.59860422;35.302294011689526
1.5969049000000002;33.75279933560822
1.59520539;32.268515728145616
1.59350588;30.87365742963247
1.5918062000000002;29.48388179149582
1.59010657;28.05336468167337
1.5884070600000002;26.64860969869251
1.58670744;25.38075451760083
1.58500787;24.133912888180046
1.58330824;22.941098284720166
1.58160903;21.788214427460716
1.57990947;20.653790245403925
1.5782099;19.582285514489783
1.57651021;18.558359927786938
1.57481065;17.573719077276024
1.5731109600000002;16.622909837101897
1.5714113900000002;15.71121345266407
1.5697118300000001;14.828451328431912
1.5680126200000002;13.989443759230397
1.5663129900000001;13.187632080229509
1.5646134200000001;12.414396053833729
1.56291386;11.67492249911155
1.56121423;10.965584678208812
1.5595146;10.296150289046743
1.5578151;9.652216157270699
1.55611559;9.051548619836417
1.5544160200000001;8.477149146746015
1.55271663;7.937425296943173
1.55101701;7.428688151894
1.54931744;6.9504615102479645
1.54761787;6.501934064427965
1.54591831;6.084083922590501
1.5442186800000002;5.694480698419479
1.5425190500000001;5.331649946525582
1.54081967;4.993963271655228
1.5391202800000001;4.678994105366573
1.53742065;4.387060537172454
1.53572109;4.119551573002455
1.53402152;3.8710701085416144
1.5323218299999999;3.641395800587041
1.53062227;3.434879316909055
1.5289227;3.2501209669657887
1.52722349;3.070641599996738
1.52552386;2.908865953577535
1.5238243;2.7611878416067768
1.5221246700000002;2.627238876533699
1.5204251000000002;2.505198858064804
1.51872542;2.3951471906598214
1.51702585;2.295166495406726
1.51532628;2.2020078951438005
1.51362696;2.117285657847745
1.51192745;2.041734407404609
1.51022788;1.9733385086390494
1.50852825;1.911848847906297
1.50682863;1.8547855705318443
1.50512906;1.8018082670688202
1.50342949;1.7555875771010139
1.50172993;1.7152960039486596
1.5000303000000001;1.6771632121242928
1.4983310900000002;1.6425683679725258
1.4966315300000002;1.6129633949046287
1.49493184;1.584873245588695
1.49323227;1.555841007573245
1.49153265;1.5296690162146818
1.48983308;1.5077762942444943
1.48813351;1.4872468985717178
1.4864340600000001;1.4695712518096689
1.48473468;1.4552933337398453
1.4830351099999999;1.44099721858543
1.48133548;1.428927986535382
1.4796358600000001;1.4176607746170697
1.4779362900000002;1.4077528747309072
1.4762367200000002;1.3975255069303725
1.47453704;1.3892246505825863
1.47283765;1.3798394405320096
1.4711380200000002;1.370882691518307
1.46943869;1.3641331517709423
1.46773907;1.3567580385992086
1.4660395;1.350969091105385
1.4643398699999999;1.345228507568282
1.46264031;1.3377310231154775
1.46094068;1.3313994761526837
1.45924111;1.3264203625017321
1.4575418500000001;1.3224415853779576
1.45584234;1.31635050972076
1.45414265;1.3153419344120822
1.45244309;1.3112608236534393
1.45074352;1.3092620600996683
1.44904389;1.3055028793333312
1.4473442699999999;1.302674155310207
1.4456447;1.2987036643707837
1.44394543;1.2936889800696356
1.4422458599999999;1.2907720411165307
1.4405463;1.2893556294117743
1.43884667;1.2875113886873846
1.4371471;1.2847045657295044
1.43544748;1.282052862322411
1.4337479100000001;1.2806934023373167
1.43204828;1.2791397268939355
1.4303489;1.275196062755545
1.42864945;1.2732104954602392
1.42694988;1.272006838005495
1.42525019;1.2698199657167952
1.42355069;1.265370136360873
1.42185109;1.2631073641322197
1.42015149;1.2606314403505812
1.4184519;1.257863913436489
1.41675251;1.2563332920831938
1.41505312;1.2562378012000428
1.41335349;1.2529210621520372
1.41165396;1.2481603562605805
1.40995436;1.246532008737453
1.40825468;1.244476894453823
1.40655514;1.2431306206909514
1.40485551;1.2420273528911194
1.4031563;1.2420539387073366
1.40145674;1.2423210310690336
1.39975711;1.2415818169695116
1.39805754;1.2414162476339552
1.39635798;1.239714625908072
1.39465832;1.2400533254412358
1.39295872;1.2377163616106597
1.3912591300000001;1.2358898865643437
1.3895597100000001;1.2353790530968358
1.3878603200000001;1.235551547796618
1.3861607200000001;1.2373838655786578
1.3844611;1.2379336614101468
1.3827615;1.2347608244086785
1.38106193;1.2343112734499322
1.3793623400000001;1.2324791874199907
1.37766268;1.2292833443657856
1.37596311;1.228290010172822
1.3742639300000001;1.2286402482882388
1.37256428;1.2269162018792228
1.37086477;1.2270502747571754
1.36916511;1.2275066970922597
1.36746552;1.2294143134220106
1.3657659500000001;1.230487880146579
1.3640663800000001;1.23237724284128
1.36236694;1.2318363828502796
1.36066755;1.2316918510866093
1.35896795;1.2311324489782702
1.3572683300000001;1.2328839069662443
1.35556873;1.2326503237897826
1.35386916;1.233033566222517
1.35216954;1.2341678645430234
1.35046994;1.233958869280073
1.34877037;1.237025255083934
1.3470711;1.2393185935198097
1.34537151;1.2386435003043337
1.34367191;1.2383961568893607
1.34197231;1.2382004177677683
1.34027275;1.239496917755446
1.33857318;1.2417853820054086
1.33687355;1.2437913218380867
1.33517393;1.2456995483029918
1.3334747200000001;1.2454414439597674
1.33177512;1.2479746701412178
1.33007552;1.2492274432024641
1.32837596;1.2498635225357861
1.32667636;1.2518003241471576
1.3249767000000001;1.253561627178119
1.3232771700000001;1.2554666490974173
1.32157754;1.2565735285542636
1.3198783;1.2572646900234958
1.31817877;1.2601864914402454
1.31647914;1.2636911233670016
1.31477957;1.2667879293832607
1.31307998;1.270545938062306
1.31138032;1.272885288807886
1.30968075;1.276284001742603
1.30798119;1.2813929573253975
1.30628174;1.285567280291445
1.30458232;1.2886382721449687
1.30288272;1.2916997310392913
1.3011831900000002;1.2977914189462432
1.29948353;1.3012925343785928
1.29778396;1.3054042195175943
1.2960844;1.3080846399684092
1.29438477;1.3127395819396204
1.29268553;1.3183767075719826
1.29098596;1.325080563001223
1.28928634;1.3295888140735177
1.28758677;1.3344689389086617
1.28588714;1.340252520131355
1.28418755;1.3473602445577846
1.28248798;1.3536914158269469
1.2807883800000002;1.360400017127706
1.27908894;1.3666764351608867
1.27738955;1.3711484544133727
1.2756899800000001;1.3791660211898786
1.27399036;1.386891378433938
1.27229073;1.3942802541259962
1.27059116;1.4014303046088692
1.26889159;1.4110660831739943
1.267192;1.4202651207491566
1.26549234;1.4303513678972224
1.26379316;1.4403408784538168
1.26209354;1.4512048976475
1.26039397;1.4620697340381352
1.25869434;1.4743900696336067
1.25699478;1.4870633733707836
1.25529518;1.4978627530898523
1.25359561;1.511217494320093
1.25189599;1.5255501814641712
1.25019678;1.5394012630980238
1.24849721;1.5539768979495125
1.24679758;1.5711568191179885
1.24509796;1.5875345878687657
1.24339839;1.6045397912919115
1.24169879;1.6229194316563234
1.23999917;1.6433637475154144
1.2382995700000001;1.6641447772541842
1.23660039;1.6855419165527974
1.23490079;1.7102773672019234
1.23320117;1.7346782569183414
1.23150157;1.7630418975644875
1.229802;1.793398729861055
1.22810241;1.8257973431695143
1.2264028100000002;1.8622739033792233
1.22470321;1.9012581671862891
1.22300401;1.9435775262955266
1.22130438;1.9892965775816323
1.21960481;2.0388936274627425
1.21790522;2.0920019586130683
1.21620562;2.155163673012433
1.2145059900000001;2.224877484432187
1.21280643;2.2997458114010874
1.2111068;2.385934018063337
1.20940759;2.4857149520280633
1.20770799;2.6022435259807075
1.2060084;2.7390565908018694
1.2043088000000002;2.9038509862444335
1.20260923;3.0981451089986205
