Ewe/V	<I>/mA	time/s	cycle number	
-1,0483863E-001	9,393347957302478E-002	4,332399890554370E+000	1,000000000000000E+000
-1,0310800E-001	9,655008394111103E-002	4,340999890337116E+000	1,000000000000000E+000
-1,0143834E-001	9,892896455712619E-002	4,349399890124914E+000	1,000000000000000E+000
-1,0030879E-001	1,009458963138364E-001	4,355199889978394E+000	1,000000000000000E+000
-9,9944733E-002	1,013297885656357E-001	4,356999889932922E+000	1,000000000000000E+000
-9,9803321E-002	1,028366982936859E-001	4,357399889922817E+000	1,000000000000000E+000
-1,0072436E-001	7,169044895854326E-002	4,361999889806611E+000	1,000000000000000E+000
-1,0240735E-001	4,747340768735758E-002	4,370399889594410E+000	1,000000000000000E+000
-1,0414054E-001	3,262286760364097E-002	4,378999889377155E+000	1,000000000000000E+000
-1,0581560E-001	2,132669986458499E-002	4,387399889164953E+000	1,000000000000000E+000
-1,0755505E-001	1,185480964281857E-002	4,395999888947699E+000	1,000000000000000E+000
-1,0921866E-001	4,157841506219034E-003	4,404399888735497E+000	1,000000000000000E+000
-1,1093712E-001	-3,170742800913465E-003	4,412999888518243E+000	1,000000000000000E+000
-1,1262003E-001	-9,173144484338994E-003	4,421399888306041E+000	1,000000000000000E+000
-1,1433889E-001	-1,501054812997607E-002	4,429999888088787E+000	1,000000000000000E+000
-1,1602093E-001	-1,962453431497124E-002	4,438399887876585E+000	1,000000000000000E+000
-1,1775007E-001	-2,460642631212973E-002	4,446999887659331E+000	1,000000000000000E+000
-1,1942499E-001	-2,885751025605707E-002	4,455399887447129E+000	1,000000000000000E+000
-1,2114089E-001	-3,279672223416111E-002	4,463999887229875E+000	1,000000000000000E+000
-1,2281266E-001	-3,652253286236323E-002	4,472399887017673E+000	1,000000000000000E+000
-1,2453744E-001	-3,997032098232012E-002	4,480999886800419E+000	1,000000000000000E+000
-1,2620948E-001	-4,322068864239537E-002	4,489399886588217E+000	1,000000000000000E+000
-1,2792331E-001	-4,636519157393182E-002	4,497999886370962E+000	1,000000000000000E+000
-1,2962008E-001	-4,928603472108062E-002	4,506399886158761E+000	1,000000000000000E+000
-1,3131493E-001	-5,177793978182280E-002	4,514999885941506E+000	1,000000000000000E+000
-1,3298546E-001	-5,437975811691997E-002	4,523399885729305E+000	1,000000000000000E+000
-1,3471171E-001	-5,683899244613694E-002	4,531999885512050E+000	1,000000000000000E+000
-1,3640647E-001	-5,932803293944722E-002	4,540399885299848E+000	1,000000000000000E+000
-1,3812347E-001	-6,194153627911869E-002	4,548999885082594E+000	1,000000000000000E+000
-1,3980277E-001	-6,387907250718840E-002	4,557399884870392E+000	1,000000000000000E+000
-1,4151077E-001	-6,586811061242759E-002	4,565999884653138E+000	1,000000000000000E+000
-1,4319871E-001	-6,825652619918365E-002	4,574399884440936E+000	1,000000000000000E+000
-1,4492576E-001	-7,044370721159776E-002	4,582999884223682E+000	1,000000000000000E+000
-1,4661330E-001	-7,192034267754915E-002	4,591399884011480E+000	1,000000000000000E+000
-1,4832467E-001	-7,385191485445797E-002	4,599999883794226E+000	1,000000000000000E+000
-1,5001762E-001	-7,579350469022747E-002	4,608399883582024E+000	1,000000000000000E+000
-1,5169814E-001	-7,741821348536138E-002	4,616799883369822E+000	1,000000000000000E+000
-1,5341441E-001	-7,941225336544422E-002	4,625399883152568E+000	1,000000000000000E+000
-1,5510592E-001	-8,093896710925019E-002	4,633799882940366E+000	1,000000000000000E+000
-1,5683086E-001	-8,248188194847861E-002	4,642399882723112E+000	1,000000000000000E+000
-1,5850370E-001	-8,417645448789646E-002	4,650799882510910E+000	1,000000000000000E+000
-1,6022414E-001	-8,553959699638658E-002	4,659399882293656E+000	1,000000000000000E+000
-1,6190073E-001	-8,725920290235062E-002	4,667799882081454E+000	1,000000000000000E+000
-1,6362941E-001	-8,868338132597264E-002	4,676399881864199E+000	1,000000000000000E+000
-1,6530558E-001	-9,008467227540642E-002	4,684799881651998E+000	1,000000000000000E+000
-1,6702019E-001	-9,160637246604864E-002	4,693399881434743E+000	1,000000000000000E+000
-1,6869549E-001	-9,292254680767653E-002	4,701799881222541E+000	1,000000000000000E+000
-1,7040600E-001	-9,416313335168491E-002	4,710399881005287E+000	1,000000000000000E+000
-1,7209436E-001	-9,570366535845087E-002	4,718799880793085E+000	1,000000000000000E+000
-1,7380925E-001	-9,706228024515351E-002	4,727399880575831E+000	1,000000000000000E+000
-1,7550042E-001	-9,864812549494650E-002	4,735799880363629E+000	1,000000000000000E+000
-1,7721924E-001	-9,991493550478436E-002	4,744399880146375E+000	1,000000000000000E+000
-1,7890216E-001	-1,008794114735794E-001	4,752799879934173E+000	1,000000000000000E+000
-1,8060832E-001	-1,024840894453516E-001	4,761399879716919E+000	1,000000000000000E+000
-1,8230288E-001	-1,038279180196695E-001	4,769799879504717E+000	1,000000000000000E+000
-1,8400769E-001	-1,049655008595431E-001	4,778399879287463E+000	1,000000000000000E+000
-1,8569860E-001	-1,064235361540342E-001	4,786799879075261E+000	1,000000000000000E+000
-1,8742055E-001	-1,076331288553771E-001	4,795399878858007E+000	1,000000000000000E+000
-1,8910004E-001	-1,089485785647411E-001	4,803799878645805E+000	1,000000000000000E+000
-1,9082887E-001	-1,102699983122870E-001	4,812399878428550E+000	1,000000000000000E+000
-1,9248405E-001	-1,112239810747265E-001	4,820799878216349E+000	1,000000000000000E+000
-1,9422019E-001	-1,129216482149781E-001	4,829399877999094E+000	1,000000000000000E+000
-1,9590700E-001	-1,139526445993393E-001	4,837799877786892E+000	1,000000000000000E+000
-1,9763352E-001	-1,154712539195317E-001	4,846399877569638E+000	1,000000000000000E+000
-1,9910164E-001	-1,163500428888558E-001	4,853799877382698E+000	1,000000000000000E+000
-1,9982329E-001	-1,171925105154514E-001	4,857399877291755E+000	1,000000000000000E+000
-1,9992268E-001	-1,162196919322014E-001	4,857599877286702E+000	1,000000000000000E+000
-1,9975834E-001	-1,096579134464264E-001	4,858199877271545E+000	1,000000000000000E+000
-1,9891615E-001	-9,100551518422439E-002	4,862599877160392E+000	1,000000000000000E+000
-1,9721058E-001	-7,405196786021406E-002	4,871199876943138E+000	1,000000000000000E+000
-1,9551946E-001	-6,308913557841134E-002	4,879599876730936E+000	1,000000000000000E+000
-1,9378652E-001	-5,510126566114193E-002	4,888199876513681E+000	1,000000000000000E+000
-1,9211429E-001	-4,812914540525515E-002	4,896599876301480E+000	1,000000000000000E+000
-1,9040033E-001	-4,223952198080949E-002	4,905199876084225E+000	1,000000000000000E+000
-1,8872035E-001	-3,675095344588027E-002	4,913599875872023E+000	1,000000000000000E+000
-1,8698609E-001	-3,131388523888737E-002	4,922199875654769E+000	1,000000000000000E+000
-1,8531080E-001	-2,720299899738136E-002	4,930599875442567E+000	1,000000000000000E+000
-1,8358918E-001	-2,313551088336668E-002	4,939199875225313E+000	1,000000000000000E+000
-1,8190055E-001	-1,888895774845866E-002	4,947599875013111E+000	1,000000000000000E+000
-1,8018109E-001	-1,511259875433094E-002	4,956199874795857E+000	1,000000000000000E+000
-1,7851283E-001	-1,173514464817338E-002	4,964599874583655E+000	1,000000000000000E+000
-1,7678936E-001	-8,093026672122514E-003	4,973199874366401E+000	1,000000000000000E+000
-1,7511189E-001	-4,725587447478578E-003	4,981599874154199E+000	1,000000000000000E+000
-1,7338756E-001	-1,604214892061503E-003	4,990199873936945E+000	1,000000000000000E+000
-1,7170992E-001	1,546961745591350E-003	4,998599873724743E+000	1,000000000000000E+000
-1,6999495E-001	4,925130124388513E-003	5,007199873507489E+000	1,000000000000000E+000
-1,6830577E-001	7,796382579135779E-003	5,015599873295287E+000	1,000000000000000E+000
-1,6659445E-001	1,053601746334604E-002	5,024199873078032E+000	1,000000000000000E+000
-1,6492264E-001	1,339034075635938E-002	5,032599872865831E+000	1,000000000000000E+000
-1,6319579E-001	1,619292356936047E-002	5,041199872648576E+000	1,000000000000000E+000
-1,6150892E-001	1,855773720108134E-002	5,049599872436374E+000	1,000000000000000E+000
-1,5979733E-001	2,162355317814224E-002	5,058199872219120E+000	1,000000000000000E+000
-1,5812691E-001	2,372608599125686E-002	5,066599872006918E+000	1,000000000000000E+000
-1,5640916E-001	2,664287909519783E-002	5,075199871789664E+000	1,000000000000000E+000
-1,5471892E-001	2,885819292459946E-002	5,083599871577462E+000	1,000000000000000E+000
-1,5300146E-001	3,170894038357808E-002	5,092199871360208E+000	1,000000000000000E+000
-1,5131858E-001	3,409616516837555E-002	5,100599871148006E+000	1,000000000000000E+000
-1,5016438E-001	3,628429447249243E-002	5,106299871004012E+000	1,000000000000000E+000
-1,4978275E-001	3,599817678332329E-002	5,107999870961066E+000	2,000000000000000E+000
-1,4890341E-001	3,757066247326293E-002	5,112599870844861E+000	2,000000000000000E+000
-1,4721934E-001	3,985512127874247E-002	5,120999870632659E+000	2,000000000000000E+000
-1,4549264E-001	4,241092498414226E-002	5,129599870415404E+000	2,000000000000000E+000
-1,4381088E-001	4,498246265575309E-002	5,137999870203203E+000	2,000000000000000E+000
-1,4208424E-001	4,685085198761962E-002	5,146599869985948E+000	2,000000000000000E+000
-1,4041176E-001	4,953230965948047E-002	5,154999869773746E+000	2,000000000000000E+000
-1,3868965E-001	5,198415156664882E-002	5,163599869556492E+000	2,000000000000000E+000
-1,3700882E-001	5,402802607350182E-002	5,171999869344290E+000	2,000000000000000E+000
-1,3529466E-001	5,674334336908993E-002	5,180599869127036E+000	2,000000000000000E+000
-1,3359128E-001	5,878078338901138E-002	5,188999868914834E+000	2,000000000000000E+000
-1,3188884E-001	6,079390489430792E-002	5,197599868697580E+000	2,000000000000000E+000
-1,3022391E-001	6,320330212693070E-002	5,205999868485378E+000	2,000000000000000E+000
-1,2849483E-001	6,563535547720667E-002	5,214599868268124E+000	2,000000000000000E+000
-1,2680635E-001	6,769544850685638E-002	5,222999868055922E+000	2,000000000000000E+000
-1,2511021E-001	6,975768485717723E-002	5,231599867838668E+000	2,000000000000000E+000
-1,2342342E-001	7,242554817603386E-002	5,239999867626466E+000	2,000000000000000E+000
-1,2170286E-001	7,453237789559397E-002	5,248599867409212E+000	2,000000000000000E+000
-1,2003850E-001	7,719285139173793E-002	5,256999867197010E+000	2,000000000000000E+000
-1,1831633E-001	7,922934113812541E-002	5,265599866979755E+000	2,000000000000000E+000
-1,1663578E-001	8,154598634209852E-002	5,273999866767554E+000	2,000000000000000E+000
-1,1491133E-001	8,391199452453324E-002	5,282599866550299E+000	2,000000000000000E+000
-1,1323704E-001	8,602501430068543E-002	5,290999866338097E+000	2,000000000000000E+000
-1,1151884E-001	8,847423975457835E-002	5,299599866120843E+000	2,000000000000000E+000
-1,0983218E-001	9,087481572714773E-002	5,307999865908641E+000	2,000000000000000E+000
-1,0812452E-001	9,320171966828697E-002	5,316599865691387E+000	2,000000000000000E+000
-1,0642172E-001	9,548284241900606E-002	5,324999865479185E+000	2,000000000000000E+000
-1,0469338E-001	9,825728400101164E-002	5,333599865261931E+000	2,000000000000000E+000
-1,0302484E-001	1,002539570392404E-001	5,341999865049729E+000	2,000000000000000E+000
-1,0130743E-001	1,030047971042226E-001	5,350599864832475E+000	2,000000000000000E+000
-1,0024496E-001	1,045658373768675E-001	5,355999864696059E+000	2,000000000000000E+000
-9,9895045E-002	1,052592210471630E-001	5,357599864655640E+000	2,000000000000000E+000
-9,9845365E-002	1,043245494365692E-001	5,357999864645535E+000	2,000000000000000E+000
-1,0074174E-001	7,496752291772335E-002	5,362599864529329E+000	2,000000000000000E+000
-1,0240879E-001	5,111481154963260E-002	5,370999864317128E+000	2,000000000000000E+000
-1,0412841E-001	3,570346518026793E-002	5,379599864099873E+000	2,000000000000000E+000
-1,0580609E-001	2,446500002133706E-002	5,387999863887671E+000	2,000000000000000E+000
-1,0754035E-001	1,511328272754330E-002	5,396599863670417E+000	2,000000000000000E+000
-1,0921847E-001	7,081788303730713E-003	5,404999863458215E+000	2,000000000000000E+000
-1,1094988E-001	-1,094564450280439E-004	5,413599863240961E+000	2,000000000000000E+000
-1,1262021E-001	-6,253488848983569E-003	5,421999863028759E+000	2,000000000000000E+000
-1,1434181E-001	-1,251054022886816E-002	5,430599862811505E+000	2,000000000000000E+000
-1,1602104E-001	-1,714550930637415E-002	5,438999862599303E+000	2,000000000000000E+000
-1,1773995E-001	-2,263622650771135E-002	5,447599862382049E+000	2,000000000000000E+000
-1,1942250E-001	-2,672183400245565E-002	5,455999862169847E+000	2,000000000000000E+000
-1,2113324E-001	-3,033581784966360E-002	5,464599861952593E+000	2,000000000000000E+000
-1,2280855E-001	-3,421971041225313E-002	5,472999861740391E+000	2,000000000000000E+000
-1,2454405E-001	-3,792715985746320E-002	5,481599861523137E+000	2,000000000000000E+000
-1,2620090E-001	-4,122807378735138E-002	5,489999861310935E+000	2,000000000000000E+000
-1,2791246E-001	-4,422283795211102E-002	5,498599861093680E+000	2,000000000000000E+000
-1,2959702E-001	-4,721473996833059E-002	5,506999860881479E+000	2,000000000000000E+000
-1,3131513E-001	-4,977197144580692E-002	5,515599860664224E+000	2,000000000000000E+000
-1,3298240E-001	-5,257765193709895E-002	5,523999860452022E+000	2,000000000000000E+000
-1,3471378E-001	-5,545749088378199E-002	5,532599860234768E+000	2,000000000000000E+000
-1,3639016E-001	-5,743103167733354E-002	5,540999860022566E+000	2,000000000000000E+000
-1,3812183E-001	-6,014539409188713E-002	5,549599859805312E+000	2,000000000000000E+000
-1,3980122E-001	-6,232398704705697E-002	5,557999859593110E+000	2,000000000000000E+000
-1,4151247E-001	-6,491459769385932E-002	5,566599859375856E+000	2,000000000000000E+000
-1,4319326E-001	-6,645252277266955E-002	5,574999859163654E+000	2,000000000000000E+000
-1,4491349E-001	-6,849949738716510E-002	5,583599858946400E+000	2,000000000000000E+000
-1,4660598E-001	-7,061537960253117E-002	5,591999858734198E+000	2,000000000000000E+000
-1,4831793E-001	-7,192630404606459E-002	5,600599858516944E+000	2,000000000000000E+000
-1,5001246E-001	-7,408964394780915E-002	5,608999858304742E+000	2,000000000000000E+000
-1,5169744E-001	-7,594205373061375E-002	5,617399858092540E+000	2,000000000000000E+000
-1,5341948E-001	-7,772221417326350E-002	5,625999857875286E+000	2,000000000000000E+000
-1,5510175E-001	-7,899284414015695E-002	5,634399857663084E+000	2,000000000000000E+000
-1,5682516E-001	-8,107963854927225E-002	5,642999857445830E+000	2,000000000000000E+000
-1,5849760E-001	-8,249762471023114E-002	5,651399857233628E+000	2,000000000000000E+000
-1,6021813E-001	-8,425680826549109E-002	5,659999857016373E+000	2,000000000000000E+000
-1,6189198E-001	-8,559897186132637E-002	5,668399856804172E+000	2,000000000000000E+000
-1,6361429E-001	-8,677684018839482E-002	5,676999856586917E+000	2,000000000000000E+000
-1,6530065E-001	-8,841418508600296E-002	5,685399856374715E+000	2,000000000000000E+000
-1,6701278E-001	-9,003412453967008E-002	5,693999856157461E+000	2,000000000000000E+000
-1,6870581E-001	-9,173918715969198E-002	5,702399855945259E+000	2,000000000000000E+000
-1,7041276E-001	-9,285030222235924E-002	5,710999855728005E+000	2,000000000000000E+000
-1,7209287E-001	-9,413070253576684E-002	5,719399855515803E+000	2,000000000000000E+000
-1,7380887E-001	-9,560639121918846E-002	5,727999855298549E+000	2,000000000000000E+000
-1,7549889E-001	-9,706633321038649E-002	5,736399855086347E+000	2,000000000000000E+000
-1,7723227E-001	-9,846238046884494E-002	5,744999854869093E+000	2,000000000000000E+000
-1,7888179E-001	-9,944092517107456E-002	5,753399854656891E+000	2,000000000000000E+000
-1,8060718E-001	-1,010384497232734E-001	5,761999854439637E+000	2,000000000000000E+000
-1,8228886E-001	-1,027048834490409E-001	5,770399854227435E+000	2,000000000000000E+000
-1,8401210E-001	-1,037451830743518E-001	5,778999854010181E+000	2,000000000000000E+000
-1,8569174E-001	-1,048288743397279E-001	5,787399853797979E+000	2,000000000000000E+000
-1,8742174E-001	-1,059392730974644E-001	5,795999853580724E+000	2,000000000000000E+000
-1,8909538E-001	-1,076180999138155E-001	5,804399853368523E+000	2,000000000000000E+000
-1,9081298E-001	-1,088410452772214E-001	5,812999853151268E+000	2,000000000000000E+000
-1,9248940E-001	-1,098050463340765E-001	5,821399852939066E+000	2,000000000000000E+000
-1,9422267E-001	-1,115723366434387E-001	5,829999852721812E+000	2,000000000000000E+000
-1,9589488E-001	-1,128029100378627E-001	5,838399852509610E+000	2,000000000000000E+000
-1,9763175E-001	-1,139361917696078E-001	5,846999852292356E+000	2,000000000000000E+000
-1,9910212E-001	-1,148647434349788E-001	5,854399852105416E+000	2,000000000000000E+000
-1,9979274E-001	-1,144266501069069E-001	5,857999852014473E+000	2,000000000000000E+000
-1,9989592E-001	-1,169063821434975E-001	5,858199852009420E+000	2,000000000000000E+000
-1,9981185E-001	-1,092001125216484E-001	5,858799851994263E+000	2,000000000000000E+000
-1,9892018E-001	-8,991538885820716E-002	5,863199851883110E+000	2,000000000000000E+000
-1,9719875E-001	-7,255649208054793E-002	5,871799851665855E+000	2,000000000000000E+000
-1,9552836E-001	-6,232088775468544E-002	5,880199851453654E+000	2,000000000000000E+000
-1,9379592E-001	-5,405691371524857E-002	5,888799851236399E+000	2,000000000000000E+000
-1,9211303E-001	-4,708097472175696E-002	5,897199851024197E+000	2,000000000000000E+000
-1,9040222E-001	-4,103041216330894E-002	5,905799850806943E+000	2,000000000000000E+000
-1,8870623E-001	-3,577431830290168E-002	5,914199850594741E+000	2,000000000000000E+000
-1,8698996E-001	-3,057520771890276E-002	5,922799850377487E+000	2,000000000000000E+000
-1,8530881E-001	-2,671539672137446E-002	5,931199850165285E+000	2,000000000000000E+000
-1,8358991E-001	-2,211381118358971E-002	5,939799849948031E+000	2,000000000000000E+000
-1,8189609E-001	-1,831504132951518E-002	5,948199849735829E+000	2,000000000000000E+000
-1,8018377E-001	-1,432075125521801E-002	5,956799849518575E+000	2,000000000000000E+000
-1,7850059E-001	-1,054129296576316E-002	5,965199849306373E+000	2,000000000000000E+000
-1,7679538E-001	-7,299509831273087E-003	5,973799849089119E+000	2,000000000000000E+000
-1,7511421E-001	-4,000740002584255E-003	5,982199848876917E+000	2,000000000000000E+000
-1,7338535E-001	-8,438410975656983E-004	5,990799848659663E+000	2,000000000000000E+000
-1,7169583E-001	2,857885750552212E-003	5,999199848447461E+000	2,000000000000000E+000
-1,6998489E-001	5,556271398813817E-003	6,007799848230206E+000	2,000000000000000E+000
-1,6830853E-001	8,591567962048421E-003	6,016199848018005E+000	2,000000000000000E+000
-1,6658810E-001	1,129305285185186E-002	6,024799847800750E+000	2,000000000000000E+000
-1,6491131E-001	1,412734793202619E-002	6,033199847588548E+000	2,000000000000000E+000
-1,6318831E-001	1,693708222110224E-002	6,041799847371294E+000	2,000000000000000E+000
-1,6152342E-001	1,924944012571378E-002	6,050199847159092E+000	2,000000000000000E+000
-1,5979709E-001	2,203819330934506E-002	6,058799846941838E+000	2,000000000000000E+000
-1,5811956E-001	2,470081501287505E-002	6,067199846729636E+000	2,000000000000000E+000
-1,5641463E-001	2,711665323422507E-002	6,075799846512382E+000	2,000000000000000E+000
-1,5471599E-001	2,948766615973011E-002	6,084199846300180E+000	2,000000000000000E+000
-1,5300204E-001	3,186583010028698E-002	6,092799846082926E+000	2,000000000000000E+000
-1,5131734E-001	3,451581527606318E-002	6,101199845870724E+000	2,000000000000000E+000
-1,5016939E-001	3,612949375943009E-002	6,106899845726730E+000	2,000000000000000E+000
-1,4985918E-001	3,599817678332329E-002	6,108599845683784E+000	3,000000000000000E+000
-1,4890122E-001	3,810762286411792E-002	6,113199845567578E+000	3,000000000000000E+000
-1,4723040E-001	4,055398072487160E-002	6,121599845355377E+000	3,000000000000000E+000
-1,4549595E-001	4,255660787821425E-002	6,130199845138122E+000	3,000000000000000E+000
-1,4380503E-001	4,540163225028671E-002	6,138599844925920E+000	3,000000000000000E+000
-1,4208655E-001	4,731389497792434E-002	6,147199844708666E+000	3,000000000000000E+000
-1,4040756E-001	5,008047359224332E-002	6,155599844496464E+000	3,000000000000000E+000
-1,3869423E-001	5,193789326731363E-002	6,164199844279210E+000	3,000000000000000E+000
-1,3701379E-001	5,451348507376713E-002	6,172599844067008E+000	3,000000000000000E+000
-1,3528116E-001	5,689522805369096E-002	6,181199843849754E+000	3,000000000000000E+000
-1,3360289E-001	5,916776748999841E-002	6,189599843637552E+000	3,000000000000000E+000
-1,3189359E-001	6,168708833211012E-002	6,198199843420298E+000	3,000000000000000E+000
-1,3021627E-001	6,371284413908163E-002	6,206599843208096E+000	3,000000000000000E+000
-1,2849101E-001	6,608766812605626E-002	6,215199842990842E+000	3,000000000000000E+000
-1,2681165E-001	6,817255810674416E-002	6,223599842778640E+000	3,000000000000000E+000
-1,2510066E-001	7,023622093402111E-002	6,232199842561386E+000	3,000000000000000E+000
-1,2342808E-001	7,299731799757891E-002	6,240599842349184E+000	3,000000000000000E+000
-1,2170830E-001	7,491649370895170E-002	6,249199842131929E+000	3,000000000000000E+000
-1,2003940E-001	7,727416020789046E-002	6,257599841919728E+000	3,000000000000000E+000
-1,1830961E-001	7,962013783544576E-002	6,266199841702473E+000	3,000000000000000E+000
-1,1663149E-001	8,217021125819918E-002	6,274599841490272E+000	3,000000000000000E+000
-1,1491200E-001	8,452572932437818E-002	6,283199841273017E+000	3,000000000000000E+000
-1,1323979E-001	8,659798248772899E-002	6,291599841060815E+000	3,000000000000000E+000
-1,1149878E-001	8,918978413858036E-002	6,300199840843561E+000	3,000000000000000E+000
-1,0982726E-001	9,140962559540666E-002	6,308599840631359E+000	3,000000000000000E+000
-1,0811574E-001	9,381378411926614E-002	6,317199840414105E+000	3,000000000000000E+000
-1,0643494E-001	9,609442527507817E-002	6,325599840201903E+000	3,000000000000000E+000
-1,0470484E-001	9,826086473331104E-002	6,334199839984649E+000	3,000000000000000E+000
-1,0302033E-001	1,012995003147813E-001	6,342599839772447E+000	3,000000000000000E+000
-1,0131451E-001	1,034668842468823E-001	6,351199839555193E+000	3,000000000000000E+000
-1,0023943E-001	1,048500579287062E-001	6,356599839418777E+000	3,000000000000000E+000
-9,9944733E-002	1,066516898572445E-001	6,358199839378358E+000	3,000000000000000E+000
-9,9853009E-002	1,050875410437584E-001	6,358599839368253E+000	3,000000000000000E+000
-1,0074514E-001	7,515278601058561E-002	6,363199839252047E+000	3,000000000000000E+000
-1,0240782E-001	5,155257891237858E-002	6,371599839039845E+000	3,000000000000000E+000
-1,0412712E-001	3,668892390633140E-002	6,380199838822591E+000	3,000000000000000E+000
-1,0580806E-001	2,507277516069745E-002	6,388599838610389E+000	3,000000000000000E+000
-1,0753867E-001	1,572201006756581E-002	6,397199838393135E+000	3,000000000000000E+000
-1,0922085E-001	7,427044454198048E-003	6,405599838180933E+000	3,000000000000000E+000
-1,1092199E-001	5,643650243882855E-004	6,414199837963679E+000	3,000000000000000E+000
-1,1260445E-001	-6,110188612365161E-003	6,422599837751477E+000	3,000000000000000E+000
-1,1433908E-001	-1,164501648781877E-002	6,431199837534223E+000	3,000000000000000E+000
-1,1601745E-001	-1,666148203621548E-002	6,439599837322021E+000	3,000000000000000E+000
-1,1772949E-001	-2,185367765723636E-002	6,448199837104767E+000	3,000000000000000E+000
-1,1940563E-001	-2,588492276227038E-002	6,456599836892565E+000	3,000000000000000E+000
-1,2112804E-001	-2,991545337918061E-002	6,465199836675311E+000	3,000000000000000E+000
-1,2280921E-001	-3,367392859945539E-002	6,473599836463109E+000	3,000000000000000E+000
-1,2453817E-001	-3,705162231344716E-002	6,482199836245854E+000	3,000000000000000E+000
-1,2620142E-001	-4,048773046342835E-002	6,490599836033653E+000	3,000000000000000E+000
-1,2791355E-001	-4,366847275596242E-002	6,499199835816398E+000	3,000000000000000E+000
-1,2959072E-001	-4,656666917726393E-002	6,507599835604196E+000	3,000000000000000E+000
-1,3130595E-001	-4,948680054876581E-002	6,516199835386942E+000	3,000000000000000E+000
-1,3299190E-001	-5,229653636088150E-002	6,524599835174740E+000	3,000000000000000E+000
-1,3471860E-001	-5,459029743979027E-002	6,533199834957486E+000	3,000000000000000E+000
-1,3639663E-001	-5,703498737275320E-002	6,541599834745284E+000	3,000000000000000E+000
-1,3812074E-001	-5,954143417693526E-002	6,550199834528030E+000	3,000000000000000E+000
-1,3978750E-001	-6,177677567247897E-002	6,558599834315828E+000	3,000000000000000E+000
-1,4149792E-001	-6,407745205105995E-002	6,567199834098574E+000	3,000000000000000E+000
-1,4320660E-001	-6,539910746541833E-002	6,575599833886372E+000	3,000000000000000E+000
-1,4491907E-001	-6,818571638796112E-002	6,584199833669118E+000	3,000000000000000E+000
-1,4659849E-001	-6,986144793700055E-002	6,592599833456916E+000	3,000000000000000E+000
-1,4833114E-001	-7,148782273434295E-002	6,601199833239662E+000	3,000000000000000E+000
-1,5001246E-001	-7,385191587090945E-002	6,609599833027460E+000	3,000000000000000E+000
-1,5170355E-001	-7,549283962216524E-002	6,617999832815258E+000	3,000000000000000E+000
-1,5342623E-001	-7,727705405668495E-002	6,626599832598004E+000	3,000000000000000E+000
-1,5510102E-001	-7,873223465285228E-002	6,634999832385802E+000	3,000000000000000E+000
-1,5684383E-001	-8,062732577454867E-002	6,643599832168547E+000	3,000000000000000E+000
-1,5850751E-001	-8,180568385869234E-002	6,651999831956346E+000	3,000000000000000E+000
-1,6022862E-001	-8,328899644184251E-002	6,660599831739091E+000	3,000000000000000E+000
-1,6187884E-001	-8,489128748915364E-002	6,668999831526889E+000	3,000000000000000E+000
