Ewe/V	<I>/mA	time/s	cycle number	
-1,5341389E-001	-4,243834700901037E-002	1,538659961130179E+001	1,000000000000000E+000
-1,5511034E-001	-4,321207598150068E-002	1,542059961044288E+001	1,000000000000000E+000
-1,5682386E-001	-4,406165262844280E-002	1,545459960958397E+001	1,000000000000000E+000
-1,5851472E-001	-4,482852648288808E-002	1,548859960872505E+001	1,000000000000000E+000
-1,6020249E-001	-4,564859548918287E-002	1,552259960786614E+001	1,000000000000000E+000
-1,6190107E-001	-4,648968260516995E-002	1,555659960700723E+001	1,000000000000000E+000
-1,6361630E-001	-4,728561324373010E-002	1,559059960614832E+001	1,000000000000000E+000
-1,6530439E-001	-4,802014696724631E-002	1,562459960528940E+001	1,000000000000000E+000
-1,6701472E-001	-4,881354255849113E-002	1,565859960443049E+001	1,000000000000000E+000
-1,6871522E-001	-4,959934149701423E-002	1,569259960357158E+001	1,000000000000000E+000
-1,7041542E-001	-5,043878720425693E-002	1,572659960271267E+001	1,000000000000000E+000
-1,7209859E-001	-5,110730289743520E-002	1,576059960185376E+001	1,000000000000000E+000
-1,7379853E-001	-5,188356303187885E-002	1,579459960099484E+001	1,000000000000000E+000
-1,7552198E-001	-5,265311642324344E-002	1,582859960013593E+001	1,000000000000000E+000
-1,7720795E-001	-5,331626962652086E-002	1,586259959927702E+001	1,000000000000000E+000
-1,7890942E-001	-5,401265477667017E-002	1,589659959841811E+001	1,000000000000000E+000
-1,8060733E-001	-5,483064012878447E-002	1,593059959755919E+001	1,000000000000000E+000
-1,8230665E-001	-5,551882662075491E-002	1,596459959670028E+001	1,000000000000000E+000
-1,8401097E-001	-5,617721136877640E-002	1,599859959584137E+001	1,000000000000000E+000
-1,8571506E-001	-5,689982173134911E-002	1,603259959498246E+001	1,000000000000000E+000
-1,8740107E-001	-5,765085450675045E-002	1,606649959412607E+001	1,000000000000000E+000
-1,8912378E-001	-5,845427969325084E-002	1,610039959326969E+001	1,000000000000000E+000
-1,9080472E-001	-5,925393576762861E-002	1,613439959241077E+001	1,000000000000000E+000
-1,9249876E-001	-5,989831143779134E-002	1,616839959155186E+001	1,000000000000000E+000
-1,9421552E-001	-6,060095363136464E-002	1,620239959069295E+001	1,000000000000000E+000
-1,9592120E-001	-6,140150436476649E-002	1,623639958983404E+001	1,000000000000000E+000
-1,9762352E-001	-6,211160114253311E-002	1,627039958897512E+001	1,000000000000000E+000
-1,9916467E-001	-6,283853149328067E-002	1,630139958819200E+001	1,000000000000000E+000
-1,9988064E-001	-6,267466260628263E-002	1,631699958779791E+001	1,000000000000000E+000
-1,9901922E-001	-5,209487949468872E-002	1,633499958734319E+001	1,000000000000000E+000
-1,9732410E-001	-4,426044874526247E-002	1,636899958648428E+001	1,000000000000000E+000
-1,9562203E-001	-3,941363337253267E-002	1,640299958562537E+001	1,000000000000000E+000
-1,9390988E-001	-3,545037182448141E-002	1,643699958476645E+001	1,000000000000000E+000
-1,9220255E-001	-3,219601032469643E-002	1,647099958390754E+001	1,000000000000000E+000
-1,9050813E-001	-2,923447679859242E-002	1,650499958304863E+001	1,000000000000000E+000
-1,8881810E-001	-2,651159556068272E-002	1,653889958219224E+001	1,000000000000000E+000
-1,8709983E-001	-2,407247745122715E-002	1,657279958133586E+001	1,000000000000000E+000
-1,8539797E-001	-2,174414435557975E-002	1,660679958047695E+001	1,000000000000000E+000
-1,8369749E-001	-1,956721887108864E-002	1,664079957961803E+001	1,000000000000000E+000
-1,8200600E-001	-1,750474326399859E-002	1,667479957875912E+001	1,000000000000000E+000
-1,8030524E-001	-1,569411605487409E-002	1,670879957790021E+001	1,000000000000000E+000
-1,7860653E-001	-1,381538408395494E-002	1,674279957704130E+001	1,000000000000000E+000
-1,7690337E-001	-1,206123642168678E-002	1,677679957618238E+001	1,000000000000000E+000
-1,7520463E-001	-1,035060316053202E-002	1,681079957532347E+001	1,000000000000000E+000
-1,7350699E-001	-8,724614707716682E-003	1,684479957446456E+001	1,000000000000000E+000
-1,7179096E-001	-7,115913305824478E-003	1,687879957360565E+001	1,000000000000000E+000
-1,7011906E-001	-5,565033042785231E-003	1,691279957274674E+001	1,000000000000000E+000
-1,6839850E-001	-4,132327662773595E-003	1,694679957188782E+001	1,000000000000000E+000
-1,6669691E-001	-2,747905271689874E-003	1,698079957102891E+001	1,000000000000000E+000
-1,6501765E-001	-1,294634888253652E-003	1,701479957017000E+001	1,000000000000000E+000
-1,6330397E-001	7,890825606726758E-005	1,704879956931109E+001	1,000000000000000E+000
-1,6159734E-001	1,498946533949667E-003	1,708279956845217E+001	1,000000000000000E+000
-1,5988024E-001	2,749247897440913E-003	1,711679956759326E+001	1,000000000000000E+000
-1,5821435E-001	4,094625963716694E-003	1,715079956673435E+001	1,000000000000000E+000
-1,5649876E-001	5,399916849228262E-003	1,718479956587544E+001	1,000000000000000E+000
-1,5480925E-001	6,566318352042813E-003	1,721879956501652E+001	1,000000000000000E+000
-1,5310875E-001	7,810807892155908E-003	1,725279956415761E+001	1,000000000000000E+000
-1,5140761E-001	9,034583015818470E-003	1,728679956329870E+001	1,000000000000000E+000
-1,5021187E-001	9,957253262402044E-003	1,731069956269494E+001	1,000000000000000E+000
-1,4979804E-001	1,017550239339471E-002	1,731859956249536E+001	2,000000000000000E+000
-1,4890318E-001	1,077516875056975E-002	1,733659956204065E+001	2,000000000000000E+000
-1,4721720E-001	1,199730505049962E-002	1,737059956118173E+001	2,000000000000000E+000
-1,4550403E-001	1,314999704163713E-002	1,740459956032282E+001	2,000000000000000E+000
-1,4380744E-001	1,429598242430077E-002	1,743859955946391E+001	2,000000000000000E+000
-1,4209859E-001	1,542617076029279E-002	1,747259955860500E+001	2,000000000000000E+000
-1,4042193E-001	1,655531512915329E-002	1,750659955774609E+001	2,000000000000000E+000
-1,3870947E-001	1,766285299527230E-002	1,754059955688717E+001	2,000000000000000E+000
-1,3700417E-001	1,880809437352587E-002	1,757459955602826E+001	2,000000000000000E+000
-1,3530234E-001	1,994513810950599E-002	1,760859955516935E+001	2,000000000000000E+000
-1,3360970E-001	2,102540467240038E-002	1,764259955431044E+001	2,000000000000000E+000
-1,3189067E-001	2,215917086232383E-002	1,767659955345152E+001	2,000000000000000E+000
-1,3021713E-001	2,324405625586223E-002	1,771059955259261E+001	2,000000000000000E+000
-1,2851171E-001	2,439585346655809E-002	1,774459955173370E+001	2,000000000000000E+000
-1,2681872E-001	2,548222956920659E-002	1,777859955087479E+001	2,000000000000000E+000
-1,2512524E-001	2,652986109660560E-002	1,781259955001588E+001	2,000000000000000E+000
-1,2343033E-001	2,764917189961139E-002	1,784659954915696E+001	2,000000000000000E+000
-1,2172585E-001	2,877056872239331E-002	1,788059954829805E+001	2,000000000000000E+000
-1,2002652E-001	2,984949351321128E-002	1,791459954743914E+001	2,000000000000000E+000
-1,1833902E-001	3,098504530316859E-002	1,794859954658023E+001	2,000000000000000E+000
-1,1662656E-001	3,211493534945487E-002	1,798259954572131E+001	2,000000000000000E+000
-1,1492567E-001	3,310996156687895E-002	1,801659954486240E+001	2,000000000000000E+000
-1,1323348E-001	3,428635061780239E-002	1,805049954400602E+001	2,000000000000000E+000
-1,1150469E-001	3,547331375193630E-002	1,808439954314963E+001	2,000000000000000E+000
-1,0981766E-001	3,653435566229768E-002	1,811839954229072E+001	2,000000000000000E+000
-1,0812012E-001	3,776692548308352E-002	1,815239954143181E+001	2,000000000000000E+000
-1,0642021E-001	3,874079030174471E-002	1,818639954057289E+001	2,000000000000000E+000
-1,0471454E-001	3,992507373004650E-002	1,822039953971398E+001	2,000000000000000E+000
-1,0301009E-001	4,099103230328205E-002	1,825439953885507E+001	2,000000000000000E+000
-1,0131363E-001	4,207115189819910E-002	1,828839953799616E+001	2,000000000000000E+000
-1,0018208E-001	4,284320436418063E-002	1,831139953741513E+001	2,000000000000000E+000
-9,9791855E-002	4,572638496756554E-002	1,831699953727366E+001	2,000000000000000E+000
-1,0072481E-001	2,856864112254703E-002	1,833499953681894E+001	2,000000000000000E+000
-1,0242163E-001	1,705931207607148E-002	1,836899953596003E+001	2,000000000000000E+000
-1,0410592E-001	1,013675538661118E-002	1,840299953510112E+001	2,000000000000000E+000
-1,0581250E-001	4,956573667641354E-003	1,843699953424220E+001	2,000000000000000E+000
-1,0752236E-001	5,909505475107965E-004	1,847099953338329E+001	2,000000000000000E+000
-1,0921261E-001	-2,970694415125763E-003	1,850499953252438E+001	2,000000000000000E+000
-1,1092555E-001	-6,163657595834576E-003	1,853899953166547E+001	2,000000000000000E+000
-1,1262033E-001	-9,066365232995172E-003	1,857289953080908E+001	2,000000000000000E+000
-1,1431022E-001	-1,157884969688883E-002	1,860679952995270E+001	2,000000000000000E+000
-1,1601888E-001	-1,391463292566186E-002	1,864079952909378E+001	2,000000000000000E+000
-1,1771915E-001	-1,597085104913276E-002	1,867479952823487E+001	2,000000000000000E+000
-1,1941931E-001	-1,793020374407206E-002	1,870879952737596E+001	2,000000000000000E+000
-1,2113215E-001	-1,972071371710610E-002	1,874279952651705E+001	2,000000000000000E+000
-1,2282191E-001	-2,135012860526326E-002	1,877679952565813E+001	2,000000000000000E+000
-1,2452721E-001	-2,298729262656704E-002	1,881079952479922E+001	2,000000000000000E+000
-1,2621531E-001	-2,449257229181950E-002	1,884479952394031E+001	2,000000000000000E+000
-1,2790582E-001	-2,593630532282984E-002	1,887879952308140E+001	2,000000000000000E+000
-1,2960227E-001	-2,726052061370848E-002	1,891279952222249E+001	2,000000000000000E+000
-1,3130376E-001	-2,856536522358494E-002	1,894679952136357E+001	2,000000000000000E+000
-1,3300356E-001	-2,980434115124800E-002	1,898079952050466E+001	2,000000000000000E+000
-1,3469908E-001	-3,091485996537807E-002	1,901479951964575E+001	2,000000000000000E+000
-1,3640507E-001	-3,208573204938137E-002	1,904879951878684E+001	2,000000000000000E+000
-1,3811803E-001	-3,314111297913763E-002	1,908279951792792E+001	2,000000000000000E+000
-1,3982129E-001	-3,418218661863642E-002	1,911679951706901E+001	2,000000000000000E+000
-1,4151524E-001	-3,524799922161015E-002	1,915079951621010E+001	2,000000000000000E+000
-1,4321756E-001	-3,629577625360964E-002	1,918479951535119E+001	2,000000000000000E+000
-1,4491463E-001	-3,721345899248246E-002	1,921879951449228E+001	2,000000000000000E+000
-1,4661968E-001	-3,811564415991586E-002	1,925279951363336E+001	2,000000000000000E+000
-1,4830790E-001	-3,906715438824904E-002	1,928679951277445E+001	2,000000000000000E+000
-1,5001005E-001	-4,002500760968536E-002	1,932069951191806E+001	2,000000000000000E+000
-1,5171480E-001	-4,078747406128963E-002	1,935459951106168E+001	2,000000000000000E+000
-1,5341794E-001	-4,163302603774366E-002	1,938859951020277E+001	2,000000000000000E+000
-1,5510246E-001	-4,240243501226335E-002	1,942259950934385E+001	2,000000000000000E+000
-1,5681253E-001	-4,329999774017745E-002	1,945659950848494E+001	2,000000000000000E+000
-1,5850922E-001	-4,407804734000798E-002	1,949059950762603E+001	2,000000000000000E+000
-1,6021393E-001	-4,492643278536002E-002	1,952459950676712E+001	2,000000000000000E+000
-1,6191541E-001	-4,580000422720315E-002	1,955859950590821E+001	2,000000000000000E+000
-1,6362551E-001	-4,665196676432932E-002	1,959259950504929E+001	2,000000000000000E+000
-1,6531073E-001	-4,731154309774854E-002	1,962659950419038E+001	2,000000000000000E+000
-1,6700374E-001	-4,812550584392725E-002	1,966059950333147E+001	2,000000000000000E+000
-1,6870111E-001	-4,886600206918934E-002	1,969459950247256E+001	2,000000000000000E+000
-1,7040765E-001	-4,966878734194324E-002	1,972859950161364E+001	2,000000000000000E+000
-1,7210889E-001	-5,036785238735320E-002	1,976259950075473E+001	2,000000000000000E+000
-1,7380495E-001	-5,108748423845111E-002	1,979659949989582E+001	2,000000000000000E+000
-1,7551482E-001	-5,185360929317528E-002	1,983059949903691E+001	2,000000000000000E+000
-1,7720734E-001	-5,257368782076804E-002	1,986459949817800E+001	2,000000000000000E+000
-1,7890762E-001	-5,332029209785083E-002	1,989859949731908E+001	2,000000000000000E+000
-1,8059954E-001	-5,401920903568683E-002	1,993259949646017E+001	2,000000000000000E+000
-1,8230186E-001	-5,481230994337238E-002	1,996659949560126E+001	2,000000000000000E+000
-1,8399486E-001	-5,553894700096840E-002	2,000059949474235E+001	2,000000000000000E+000
-1,8571210E-001	-5,619434757863917E-002	2,003459949388343E+001	2,000000000000000E+000
-1,8739377E-001	-5,692572744163849E-002	2,006849949302705E+001	2,000000000000000E+000
-1,8910871E-001	-5,774135497267714E-002	2,010239949217066E+001	2,000000000000000E+000
-1,9080196E-001	-5,836769490088034E-002	2,013639949131175E+001	2,000000000000000E+000
-1,9250090E-001	-5,915855880084542E-002	2,017039949045284E+001	2,000000000000000E+000
