Ewe/V	<I>/mA	time/s	cycle number	
-1,0993015E-001	1,674340239592953E-002	2,742599930716096E+001	1,000000000000000E+000
-1,0823538E-001	1,748624489811768E-002	2,751099930501368E+001	1,000000000000000E+000
-1,0652349E-001	1,821256752650485E-002	2,759599930286640E+001	1,000000000000000E+000
-1,0481725E-001	1,894944145796491E-002	2,768089930072165E+001	1,000000000000000E+000
-1,0312580E-001	1,964772818869934E-002	2,776579929857689E+001	1,000000000000000E+000
-1,0142433E-001	2,038597309833021E-002	2,785079929642961E+001	1,000000000000000E+000
-1,0023426E-001	2,086419080724081E-002	2,791079929491389E+001	1,000000000000000E+000
-9,9833898E-002	2,544338690737880E-002	2,792639929451980E+001	1,000000000000000E+000
-1,0073411E-001	1,234430649206586E-002	2,797139929338300E+001	1,000000000000000E+000
-1,0241982E-001	5,509639073742252E-003	2,805639929123572E+001	1,000000000000000E+000
-1,0411752E-001	1,502015624278050E-003	2,814129928909097E+001	1,000000000000000E+000
-1,0581802E-001	-1,586229907080194E-003	2,822619928694621E+001	1,000000000000000E+000
-1,0752223E-001	-3,911780598584630E-003	2,831119928479893E+001	1,000000000000000E+000
-1,0922740E-001	-6,013939086880686E-003	2,839619928265165E+001	1,000000000000000E+000
-1,1092567E-001	-7,786601172310406E-003	2,848119928050437E+001	1,000000000000000E+000
-1,1262916E-001	-9,415349186383509E-003	2,856619927835709E+001	1,000000000000000E+000
-1,1433985E-001	-1,083234332231983E-002	2,865119927620981E+001	1,000000000000000E+000
-1,1603283E-001	-1,214255220786857E-002	2,873619927406253E+001	1,000000000000000E+000
-1,1774494E-001	-1,335926007855701E-002	2,882119927191525E+001	1,000000000000000E+000
-1,1943047E-001	-1,455867533089317E-002	2,890609926977049E+001	1,000000000000000E+000
-1,2113931E-001	-1,559057208318596E-002	2,899099926762574E+001	1,000000000000000E+000
-1,2282763E-001	-1,655890975373384E-002	2,907599926547846E+001	1,000000000000000E+000
-1,2452757E-001	-1,753411449629182E-002	2,916099926333118E+001	1,000000000000000E+000
-1,2621316E-001	-1,842126782278120E-002	2,924599926118390E+001	1,000000000000000E+000
-1,2791355E-001	-1,930331288063558E-002	2,933099925903662E+001	1,000000000000000E+000
-1,2961242E-001	-2,011808558658910E-002	2,941599925688934E+001	1,000000000000000E+000
-1,3131641E-001	-2,098485834548699E-002	2,950099925474206E+001	1,000000000000000E+000
-1,3302219E-001	-2,175631427079289E-002	2,958599925259477E+001	1,000000000000000E+000
-1,3471359E-001	-2,252971537287599E-002	2,967089925045002E+001	1,000000000000000E+000
-1,3642202E-001	-2,328253378436776E-002	2,975579924830527E+001	1,000000000000000E+000
-1,3811825E-001	-2,392977488211934E-002	2,984079924615799E+001	1,000000000000000E+000
-1,3982140E-001	-2,461709839882953E-002	2,992579924401070E+001	1,000000000000000E+000
-1,4151798E-001	-2,531594299528350E-002	3,001079924186342E+001	1,000000000000000E+000
-1,4321896E-001	-2,596874824320400E-002	3,009579923971614E+001	1,000000000000000E+000
-1,4491901E-001	-2,661933909673408E-002	3,018079923756886E+001	1,000000000000000E+000
-1,4661573E-001	-2,723172244302630E-002	3,026579923542158E+001	1,000000000000000E+000
-1,4831004E-001	-2,790462563938326E-002	3,035079923327430E+001	1,000000000000000E+000
-1,5003671E-001	-2,852144003151635E-002	3,043569923112955E+001	1,000000000000000E+000
-1,5171956E-001	-2,914744601141488E-002	3,052059922898479E+001	1,000000000000000E+000
-1,5341602E-001	-2,968841390109078E-002	3,060559922683751E+001	1,000000000000000E+000
-1,5511760E-001	-3,031839709521078E-002	3,069059922469023E+001	1,000000000000000E+000
-1,5681922E-001	-3,083903955744705E-002	3,077559922254295E+001	1,000000000000000E+000
-1,5852319E-001	-3,141611579277581E-002	3,086059922039567E+001	1,000000000000000E+000
-1,6021033E-001	-3,203877332167127E-002	3,094559921824839E+001	1,000000000000000E+000
-1,6191359E-001	-3,258797535852954E-002	3,103059921610111E+001	1,000000000000000E+000
-1,6361617E-001	-3,321710613991376E-002	3,111559921395383E+001	1,000000000000000E+000
-1,6531186E-001	-3,375372679263636E-002	3,120049921180907E+001	1,000000000000000E+000
-1,6699234E-001	-3,432771049362293E-002	3,128539920966432E+001	1,000000000000000E+000
-1,6869169E-001	-3,489791301364581E-002	3,137039920751704E+001	1,000000000000000E+000
-1,7040487E-001	-3,542951216652324E-002	3,145539920536976E+001	1,000000000000000E+000
-1,7209929E-001	-3,601515940127198E-002	3,154039920322248E+001	1,000000000000000E+000
-1,7380387E-001	-3,654874344612735E-002	3,162539920107520E+001	1,000000000000000E+000
-1,7550834E-001	-3,714057761681028E-002	3,171039919892792E+001	1,000000000000000E+000
-1,7720482E-001	-3,764447439746066E-002	3,179539919678064E+001	1,000000000000000E+000
-1,7889827E-001	-3,820201727822189E-002	3,188039919463336E+001	1,000000000000000E+000
-1,8059595E-001	-3,875464631833847E-002	3,196529919248860E+001	1,000000000000000E+000
-1,8229549E-001	-3,931392642213427E-002	3,205019919034385E+001	1,000000000000000E+000
-1,8399781E-001	-3,985722038383482E-002	3,213519918819657E+001	1,000000000000000E+000
-1,8569869E-001	-4,040250429222525E-002	3,222019918604929E+001	1,000000000000000E+000
-1,8741378E-001	-4,097804359723040E-002	3,230519918390200E+001	1,000000000000000E+000
-1,8910807E-001	-4,156323516785744E-002	3,239019918175472E+001	1,000000000000000E+000
-1,9080049E-001	-4,207257858797675E-002	3,247519917960744E+001	1,000000000000000E+000
-1,9250651E-001	-4,262694371988932E-002	3,256019917746016E+001	1,000000000000000E+000
-1,9419771E-001	-4,320776523672965E-002	3,264519917531288E+001	1,000000000000000E+000
-1,9591656E-001	-4,380924232567869E-002	3,273009917316813E+001	1,000000000000000E+000
-1,9761178E-001	-4,435998066072078E-002	3,281499917102337E+001	1,000000000000000E+000
-1,9914468E-001	-4,490785575096545E-002	3,289249916906556E+001	1,000000000000000E+000
-1,9991887E-001	-4,525622058038914E-002	3,293059916810307E+001	1,000000000000000E+000
-1,9899639E-001	-3,883404525272682E-002	3,297559916696628E+001	1,000000000000000E+000
-1,9731806E-001	-3,417068031592946E-002	3,306059916481900E+001	1,000000000000000E+000
-1,9561042E-001	-3,107686110367935E-002	3,314549916267424E+001	1,000000000000000E+000
-1,9390115E-001	-2,864372046696234E-002	3,323039916052949E+001	1,000000000000000E+000
-1,9220278E-001	-2,655762871845158E-002	3,331539915838221E+001	1,000000000000000E+000
-1,9049820E-001	-2,466580767092330E-002	3,340039915623493E+001	1,000000000000000E+000
-1,8881311E-001	-2,292993273087106E-002	3,348539915408765E+001	1,000000000000000E+000
-1,8711208E-001	-2,135625066650726E-002	3,357039915194036E+001	1,000000000000000E+000
-1,8540287E-001	-1,993948387774129E-002	3,365539914979308E+001	1,000000000000000E+000
-1,8368526E-001	-1,859288542947896E-002	3,374039914764580E+001	1,000000000000000E+000
-1,8199012E-001	-1,729471372718333E-002	3,382539914549852E+001	1,000000000000000E+000
-1,8029121E-001	-1,609347635109393E-002	3,391029914335377E+001	1,000000000000000E+000
-1,7859671E-001	-1,495320819612103E-002	3,399519914120901E+001	1,000000000000000E+000
-1,7689106E-001	-1,385969314755388E-002	3,408019913906173E+001	1,000000000000000E+000
-1,7519626E-001	-1,281352375060255E-002	3,416519913691445E+001	1,000000000000000E+000
-1,7349370E-001	-1,175560332428299E-002	3,425019913476717E+001	1,000000000000000E+000
-1,7180727E-001	-1,076558137260903E-002	3,433519913261989E+001	1,000000000000000E+000
-1,7010461E-001	-9,762104433320873E-003	3,442019913047261E+001	1,000000000000000E+000
-1,6838999E-001	-8,816419890579297E-003	3,450519912832533E+001	1,000000000000000E+000
-1,6669413E-001	-7,933921537274041E-003	3,459019912617805E+001	1,000000000000000E+000
-1,6500106E-001	-7,002430745103802E-003	3,467509912403330E+001	1,000000000000000E+000
-1,6330802E-001	-6,104544918690322E-003	3,475999912188854E+001	1,000000000000000E+000
-1,6160750E-001	-5,181965824141051E-003	3,484499911974126E+001	1,000000000000000E+000
-1,5990219E-001	-4,383203514884186E-003	3,492999911759398E+001	1,000000000000000E+000
-1,5820131E-001	-3,567580266462748E-003	3,501499911544670E+001	1,000000000000000E+000
-1,5651691E-001	-2,690474539122075E-003	3,509999911329942E+001	1,000000000000000E+000
-1,5480050E-001	-1,892734379268957E-003	3,518499911115214E+001	1,000000000000000E+000
-1,5310393E-001	-1,126842452308771E-003	3,526999910900486E+001	1,000000000000000E+000
-1,5141153E-001	-3,289317199197559E-004	3,535499910685758E+001	1,000000000000000E+000
-1,5019080E-001	3,345758555255321E-004	3,541489910534438E+001	1,000000000000000E+000
-1,4977892E-001	3,862074829937357E-004	3,543479910484166E+001	2,000000000000000E+000
-1,4890207E-001	8,529751003098184E-004	3,547979910370486E+001	2,000000000000000E+000
-1,4720657E-001	1,614779552531736E-003	3,556479910155758E+001	2,000000000000000E+000
-1,4550772E-001	2,397305321307739E-003	3,564979909941030E+001	2,000000000000000E+000
-1,4378774E-001	3,139921285916600E-003	3,573479909726302E+001	2,000000000000000E+000
-1,4209689E-001	3,910638822725618E-003	3,581979909511574E+001	2,000000000000000E+000
-1,4041524E-001	4,645704654476057E-003	3,590479909296846E+001	2,000000000000000E+000
-1,3870062E-001	5,409439136244736E-003	3,598979909082118E+001	2,000000000000000E+000
-1,3699579E-001	6,184130908574550E-003	3,607479908867390E+001	2,000000000000000E+000
-1,3529640E-001	6,961494900793674E-003	3,615969908652914E+001	2,000000000000000E+000
-1,3359083E-001	7,680376170225968E-003	3,624459908438439E+001	2,000000000000000E+000
-1,3189495E-001	8,404995958525924E-003	3,632959908223711E+001	2,000000000000000E+000
-1,3020816E-001	9,161009790009944E-003	3,641459908008983E+001	2,000000000000000E+000
-1,2849964E-001	9,856165622512070E-003	3,649959907794255E+001	2,000000000000000E+000
-1,2679781E-001	1,057936601396900E-002	3,658459907579527E+001	2,000000000000000E+000
-1,2513025E-001	1,129484564669497E-002	3,666959907364799E+001	2,000000000000000E+000
-1,2342064E-001	1,206016994988857E-002	3,675459907150071E+001	2,000000000000000E+000
-1,2171510E-001	1,278734441196622E-002	3,683959906935343E+001	2,000000000000000E+000
-1,2002008E-001	1,349172653900584E-002	3,692449906720867E+001	2,000000000000000E+000
-1,1831406E-001	1,420956144335961E-002	3,700939906506392E+001	2,000000000000000E+000
-1,1663884E-001	1,490613653420178E-002	3,709439906291664E+001	2,000000000000000E+000
-1,1491433E-001	1,566612313053198E-002	3,717939906076936E+001	2,000000000000000E+000
-1,1323756E-001	1,633488016159397E-002	3,726439905862208E+001	2,000000000000000E+000
-1,1151543E-001	1,706466624351118E-002	3,734939905647479E+001	2,000000000000000E+000
-1,0982410E-001	1,780171822853549E-002	3,743439905432751E+001	2,000000000000000E+000
-1,0811487E-001	1,851907217098331E-002	3,751939905218023E+001	2,000000000000000E+000
-1,0642306E-001	1,923080588641740E-002	3,760439905003295E+001	2,000000000000000E+000
-1,0472799E-001	1,995306527085350E-002	3,768929904788820E+001	2,000000000000000E+000
-1,0302405E-001	2,069792757659644E-002	3,777419904574344E+001	2,000000000000000E+000
-1,0132783E-001	2,137264616820688E-002	3,785919904359616E+001	2,000000000000000E+000
-1,0017293E-001	2,186383801190883E-002	3,791669904214359E+001	2,000000000000000E+000
-9,9845365E-002	2,675319897631800E-002	3,792979904181266E+001	2,000000000000000E+000
-1,0073089E-001	1,330128892169301E-002	3,797479904067586E+001	2,000000000000000E+000
-1,0241265E-001	6,384360264746647E-003	3,805979903852858E+001	2,000000000000000E+000
-1,0412001E-001	2,356933813385476E-003	3,814469903638383E+001	2,000000000000000E+000
-1,0582088E-001	-7,033905783346414E-004	3,822959903423907E+001	2,000000000000000E+000
-1,0753167E-001	-3,186195414238155E-003	3,831459903209179E+001	2,000000000000000E+000
-1,0921799E-001	-5,312481543677687E-003	3,839959902994451E+001	2,000000000000000E+000
-1,1091693E-001	-7,101152768709207E-003	3,848459902779723E+001	2,000000000000000E+000
-1,1261854E-001	-8,799615534285044E-003	3,856959902564995E+001	2,000000000000000E+000
-1,1432156E-001	-1,023744426926160E-002	3,865459902350267E+001	2,000000000000000E+000
-1,1602842E-001	-1,160601313001405E-002	3,873959902135539E+001	2,000000000000000E+000
-1,1772763E-001	-1,284281799945300E-002	3,882459901920811E+001	2,000000000000000E+000
-1,1942076E-001	-1,401787310692293E-002	3,890949901706335E+001	2,000000000000000E+000
-1,2113333E-001	-1,509133131133111E-002	3,899439901491860E+001	2,000000000000000E+000
-1,2281199E-001	-1,606704825324065E-002	3,907939901277132E+001	2,000000000000000E+000
-1,2451883E-001	-1,701506066993233E-002	3,916439901062404E+001	2,000000000000000E+000
-1,2621628E-001	-1,788262954124503E-002	3,924939900847676E+001	2,000000000000000E+000
-1,2790914E-001	-1,876575190527507E-002	3,933439900632948E+001	2,000000000000000E+000
-1,2960823E-001	-1,957598150138860E-002	3,941939900418220E+001	2,000000000000000E+000
-1,3129227E-001	-2,047193482922871E-002	3,950439900203492E+001	2,000000000000000E+000
-1,3300845E-001	-2,123884974640705E-002	3,958939899988764E+001	2,000000000000000E+000
-1,3468888E-001	-2,198571373977604E-002	3,967429899774288E+001	2,000000000000000E+000
-1,3639420E-001	-2,267809700788348E-002	3,975919899559813E+001	2,000000000000000E+000
-1,3810690E-001	-2,342525616733754E-002	3,984419899345085E+001	2,000000000000000E+000
-1,3981125E-001	-2,415708429006841E-002	3,992919899130357E+001	2,000000000000000E+000
-1,4150174E-001	-2,483435824632618E-002	4,001419898915628E+001	2,000000000000000E+000
-1,4320882E-001	-2,551197190630405E-002	4,009919898700900E+001	2,000000000000000E+000
-1,4491531E-001	-2,616080271712084E-002	4,018419898486172E+001	2,000000000000000E+000
-1,4660293E-001	-2,673640053676318E-002	4,026919898271444E+001	2,000000000000000E+000
-1,4830191E-001	-2,737881626845118E-002	4,035419898056716E+001	2,000000000000000E+000
-1,5001231E-001	-2,801564084315666E-002	4,043909897842241E+001	2,000000000000000E+000
-1,5172160E-001	-2,867488872600799E-002	4,052399897627765E+001	2,000000000000000E+000
-1,5340012E-001	-2,923038868868288E-002	4,060899897413037E+001	2,000000000000000E+000
-1,5509908E-001	-2,985134472865392E-002	4,069399897198309E+001	2,000000000000000E+000
-1,5681589E-001	-3,043392621718027E-002	4,077899896983581E+001	2,000000000000000E+000
-1,5850121E-001	-3,104665019678310E-002	4,086399896768853E+001	2,000000000000000E+000
-1,6020387E-001	-3,159159475728196E-002	4,094899896554125E+001	2,000000000000000E+000
-1,6189186E-001	-3,213926002180881E-002	4,103399896339397E+001	2,000000000000000E+000
-1,6361172E-001	-3,273427342321045E-002	4,111899896124669E+001	2,000000000000000E+000
-1,6530174E-001	-3,329926269163197E-002	4,120389895910193E+001	2,000000000000000E+000
-1,6699414E-001	-3,384760094819023E-002	4,128879895695718E+001	2,000000000000000E+000
-1,6870244E-001	-3,444085339599806E-002	4,137379895480990E+001	2,000000000000000E+000
-1,7040034E-001	-3,498000233923354E-002	4,145879895266262E+001	2,000000000000000E+000
-1,7208938E-001	-3,552108233825052E-002	4,154379895051534E+001	2,000000000000000E+000
-1,7381141E-001	-3,608225985468980E-002	4,162879894836806E+001	2,000000000000000E+000
-1,7552172E-001	-3,666739406236019E-002	4,171379894622078E+001	2,000000000000000E+000
-1,7720757E-001	-3,716061939104243E-002	4,179879894407350E+001	2,000000000000000E+000
-1,7890112E-001	-3,771878775261844E-002	4,188379894192622E+001	2,000000000000000E+000
-1,8059142E-001	-3,827677275214925E-002	4,196869893978146E+001	2,000000000000000E+000
-1,8229479E-001	-3,883756422597107E-002	4,205359893763671E+001	2,000000000000000E+000
-1,8398799E-001	-3,938534366759661E-002	4,213859893548943E+001	2,000000000000000E+000
-1,8569019E-001	-3,991512707718703E-002	4,222359893334215E+001	2,000000000000000E+000
-1,8740112E-001	-4,045586741024926E-002	4,230859893119487E+001	2,000000000000000E+000
-1,8911262E-001	-4,105462797763593E-002	4,239359892904758E+001	2,000000000000000E+000
-1,9081685E-001	-4,154915493147937E-002	4,247859892690030E+001	2,000000000000000E+000
-1,9249551E-001	-4,213241600310913E-002	4,256359892475302E+001	2,000000000000000E+000
-1,9420606E-001	-4,265124268602533E-002	4,264859892260574E+001	2,000000000000000E+000
-1,9591472E-001	-4,327393794747514E-002	4,273349892046099E+001	2,000000000000000E+000
-1,9761702E-001	-4,382208057463027E-002	4,281839891831623E+001	2,000000000000000E+000
-1,9915572E-001	-4,438445198259244E-002	4,289589891635842E+001	2,000000000000000E+000
-1,9988444E-001	-4,453932199006283E-002	4,293399891539593E+001	2,000000000000000E+000
-1,9901551E-001	-3,830227590099511E-002	4,297899891425914E+001	2,000000000000000E+000
-1,9730709E-001	-3,366763631111980E-002	4,306399891211186E+001	2,000000000000000E+000
-1,9560905E-001	-3,064232090744179E-002	4,314889890996710E+001	2,000000000000000E+000
-1,9390127E-001	-2,819960401289529E-002	4,323379890782235E+001	2,000000000000000E+000
-1,9221722E-001	-2,613809455180593E-002	4,331879890567507E+001	2,000000000000000E+000
-1,9051911E-001	-2,430429154559358E-002	4,340379890352779E+001	2,000000000000000E+000
-1,8880400E-001	-2,259549621157919E-002	4,348879890138051E+001	2,000000000000000E+000
-1,8711855E-001	-2,103737114538540E-002	4,357379889923322E+001	2,000000000000000E+000
-1,8540549E-001	-1,966170587599783E-002	4,365879889708594E+001	2,000000000000000E+000
-1,8371174E-001	-1,823278953504209E-002	4,374379889493866E+001	2,000000000000000E+000
-1,8200298E-001	-1,703856378905272E-002	4,382879889279138E+001	2,000000000000000E+000
-1,8029846E-001	-1,581356301572497E-002	4,391369889064663E+001	2,000000000000000E+000
-1,7859393E-001	-1,470773217079108E-002	4,399859888850187E+001	2,000000000000000E+000
-1,7690681E-001	-1,359974017690373E-002	4,408359888635459E+001	2,000000000000000E+000
-1,7519982E-001	-1,251110732924386E-002	4,416859888420731E+001	2,000000000000000E+000
-1,7349695E-001	-1,148043631205620E-002	4,425359888206003E+001	2,000000000000000E+000
-1,7181420E-001	-1,052101362213195E-002	4,433859887991275E+001	2,000000000000000E+000
-1,7010269E-001	-9,548590536810689E-003	4,442359887776547E+001	2,000000000000000E+000
-1,6840239E-001	-8,642815630515749E-003	4,450859887561819E+001	2,000000000000000E+000
-1,6668886E-001	-7,754525768870646E-003	4,459359887347091E+001	2,000000000000000E+000
-1,6501509E-001	-6,822712030162090E-003	4,467849887132616E+001	2,000000000000000E+000
-1,6330382E-001	-5,973120816807259E-003	4,476339886918140E+001	2,000000000000000E+000
-1,6160023E-001	-5,070241548266852E-003	4,484839886703412E+001	2,000000000000000E+000
-1,5990794E-001	-4,257400111956008E-003	4,493339886488684E+001	2,000000000000000E+000
-1,5820919E-001	-3,430479386961005E-003	4,501839886273956E+001	2,000000000000000E+000
-1,5651023E-001	-2,596405842517746E-003	4,510339886059228E+001	2,000000000000000E+000
-1,5482117E-001	-1,795486353741920E-003	4,518839885844500E+001	2,000000000000000E+000
-1,5310512E-001	-1,008646083943987E-003	4,527339885629772E+001	2,000000000000000E+000
-1,5141641E-001	-2,222598278070863E-004	4,535839885415044E+001	2,000000000000000E+000
-1,5022878E-001	3,961639157142108E-004	4,541829885263724E+001	2,000000000000000E+000
-1,4984007E-001	6,023898160839010E-004	4,543819885213452E+001	3,000000000000000E+000
-1,4891033E-001	9,869535898912665E-004	4,548319885099772E+001	3,000000000000000E+000
-1,4720668E-001	1,747452468136880E-003	4,556819884885044E+001	3,000000000000000E+000
-1,4550699E-001	2,507610635586306E-003	4,565319884670316E+001	3,000000000000000E+000
-1,4381388E-001	3,261467297480052E-003	4,573819884455588E+001	3,000000000000000E+000
-1,4211731E-001	3,979672049007649E-003	4,582319884240860E+001	3,000000000000000E+000
-1,4043017E-001	4,778263627832502E-003	4,590819884026132E+001	3,000000000000000E+000
-1,3871768E-001	5,540068732313701E-003	4,599319883811404E+001	3,000000000000000E+000
-1,3700393E-001	6,277291422563960E-003	4,607819883596676E+001	3,000000000000000E+000
-1,3529786E-001	6,976949804285509E-003	4,616309883382201E+001	3,000000000000000E+000
-1,3360728E-001	7,724089732662517E-003	4,624799883167725E+001	3,000000000000000E+000
-1,3189854E-001	8,460801286543904E-003	4,633299882952997E+001	3,000000000000000E+000
-1,3020875E-001	9,182923304338370E-003	4,641799882738269E+001	3,000000000000000E+000
-1,2849794E-001	9,947565529208627E-003	4,650299882523541E+001	3,000000000000000E+000
-1,2680760E-001	1,063210590776484E-002	4,658799882308813E+001	3,000000000000000E+000
-1,2511423E-001	1,135269527627059E-002	4,667299882094085E+001	3,000000000000000E+000
-1,2341240E-001	1,210007926186205E-002	4,675799881879357E+001	3,000000000000000E+000
-1,2171786E-001	1,281260655083488E-002	4,684299881664629E+001	3,000000000000000E+000
-1,2002340E-001	1,355233566448255E-002	4,692789881450153E+001	3,000000000000000E+000
-1,1832815E-001	1,431157779647729E-002	4,701279881235678E+001	3,000000000000000E+000
-1,1661533E-001	1,501945032422167E-002	4,709779881020950E+001	3,000000000000000E+000
-1,1492137E-001	1,571137020645058E-002	4,718279880806222E+001	3,000000000000000E+000
-1,1321980E-001	1,641310970305870E-002	4,726779880591494E+001	3,000000000000000E+000
-1,1151806E-001	1,714562034734032E-002	4,735279880376766E+001	3,000000000000000E+000
-1,0982972E-001	1,783226098285970E-002	4,743779880162037E+001	3,000000000000000E+000
-1,0813493E-001	1,855869758098085E-002	4,752279879947309E+001	3,000000000000000E+000
-1,0642521E-001	1,925022015590605E-002	4,760779879732581E+001	3,000000000000000E+000
-1,0471179E-001	2,001542271176615E-002	4,769269879518106E+001	3,000000000000000E+000
-1,0302226E-001	2,070542186906787E-002	4,777759879303630E+001	3,000000000000000E+000
-1,0131684E-001	2,145002470154267E-002	4,786259879088902E+001	3,000000000000000E+000
-1,0016260E-001	2,194795045846457E-002	4,792009878943645E+001	3,000000000000000E+000
-9,9784210E-002	2,691851432124770E-002	4,793319878910552E+001	3,000000000000000E+000
-1,0071512E-001	1,341863313150710E-002	4,797819878796872E+001	3,000000000000000E+000
-1,0241768E-001	6,538435957649899E-003	4,806319878582144E+001	3,000000000000000E+000
-1,0411671E-001	2,464529294302957E-003	4,814809878367669E+001	3,000000000000000E+000
-1,0581693E-001	-6,612667519933432E-004	4,823299878153193E+001	3,000000000000000E+000
-1,0753166E-001	-3,124826481401513E-003	4,831799877938465E+001	3,000000000000000E+000
-1,0921642E-001	-5,186848348741809E-003	4,840299877723737E+001	3,000000000000000E+000
-1,1093247E-001	-7,037910185404369E-003	4,848799877509009E+001	3,000000000000000E+000
-1,1262058E-001	-8,649627987497716E-003	4,857299877294281E+001	3,000000000000000E+000
-1,1431978E-001	-1,006395366277418E-002	4,865799877079553E+001	3,000000000000000E+000
-1,1601526E-001	-1,146862863580668E-002	4,874299876864825E+001	3,000000000000000E+000
-1,1772893E-001	-1,271797872357722E-002	4,882799876650097E+001	3,000000000000000E+000
-1,1942471E-001	-1,384832668669481E-002	4,891289876435621E+001	3,000000000000000E+000
-1,2112462E-001	-1,494741778878941E-002	4,899779876221146E+001	3,000000000000000E+000
-1,2282453E-001	-1,598240284736327E-002	4,908279876006418E+001	3,000000000000000E+000
-1,2451884E-001	-1,691401005899975E-002	4,916779875791690E+001	3,000000000000000E+000
-1,2620673E-001	-1,779480484055097E-002	4,925279875576962E+001	3,000000000000000E+000
-1,2789206E-001	-1,871182158165974E-002	4,933779875362234E+001	3,000000000000000E+000
-1,2959652E-001	-1,957257718337735E-002	4,942279875147506E+001	3,000000000000000E+000
-1,3130505E-001	-2,035050247944867E-002	4,950779874932778E+001	3,000000000000000E+000
-1,3299063E-001	-2,113882026813896E-002	4,959279874718050E+001	3,000000000000000E+000
-1,3470183E-001	-2,191132048085825E-002	4,967769874503574E+001	3,000000000000000E+000
-1,3639264E-001	-2,267565583263474E-002	4,976259874289099E+001	3,000000000000000E+000
-1,3811085E-001	-2,336405777047426E-002	4,984759874074371E+001	3,000000000000000E+000
-1,3981506E-001	-2,409282115141179E-002	4,993259873859643E+001	3,000000000000000E+000
-1,4149100E-001	-2,474505891049844E-002	5,001759873644914E+001	3,000000000000000E+000
-1,4319581E-001	-2,538310321203108E-002	5,010259873430186E+001	3,000000000000000E+000
-1,4489478E-001	-2,606338492512894E-002	5,018759873215458E+001	3,000000000000000E+000
-1,4661202E-001	-2,673202896230142E-002	5,027259873000730E+001	3,000000000000000E+000
-1,4830586E-001	-2,735786736697518E-002	5,035759872786002E+001	3,000000000000000E+000
-1,5000317E-001	-2,795989942163790E-002	5,044249872571527E+001	3,000000000000000E+000
-1,5169543E-001	-2,856475341624382E-002	5,052739872357051E+001	3,000000000000000E+000
-1,5340227E-001	-2,915772126462335E-002	5,061239872142323E+001	3,000000000000000E+000
-1,5510495E-001	-2,973712290813196E-002	5,069739871927595E+001	3,000000000000000E+000
-1,5681002E-001	-3,039588924175840E-002	5,078239871712867E+001	3,000000000000000E+000
-1,5851878E-001	-3,090966253165839E-002	5,086739871498139E+001	3,000000000000000E+000
-1,6020042E-001	-3,144989427181855E-002	5,095239871283411E+001	3,000000000000000E+000
-1,6190884E-001	-3,204927685250625E-002	5,103739871068683E+001	3,000000000000000E+000
-1,6360813E-001	-3,258564788328450E-002	5,112239870853955E+001	3,000000000000000E+000
-1,6528019E-001	-3,308271651335404E-002	5,120729870639479E+001	3,000000000000000E+000
-1,6699690E-001	-3,366207316451321E-002	5,129219870425004E+001	3,000000000000000E+000
-1,6870898E-001	-3,422240027430234E-002	5,137719870210276E+001	3,000000000000000E+000
-1,7038409E-001	-3,477523124768479E-002	5,146219869995548E+001	3,000000000000000E+000
-1,7209633E-001	-3,532891429183238E-002	5,154719869780820E+001	3,000000000000000E+000
