EC-Lab ASCII FILE
Nb header lines : 61                          

Cyclic Voltammetry

Run on channel : 1 (SN 1153)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -2,50 V, max = 2,50 V
Ewe,I filtering : 50 kHz
Safety Limits :
	Do not start on E overload
Channel : Grounded
Acquisition started on : 12/20/2024 11:49:19.340
Technique started on : 12/20/2024 11:49:21.345
Loaded Setting File :  C:\Users\lab10\Desktop\Andraž Stariha\T20-6_ED-PP-Fe-1-1.5V-50-10-60m\6 CV for ECSA.mps
Saved on :
	File : 4 CV for ECSA_03_CV_C01.mpr
	Directory : C:\Users\lab10\Desktop\Andraž Stariha\IMT16-Fe-3_ED-PP-Co-1-1.5V-50-10-60m\
	Host : 178.172.20.122
Device : SP-200 (SN 0067)
Address : USB
EC-Lab for windows v11.52 (software)
Internet server v11.52 (firmware)
Command interpretor v11.52 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Cable : standard
Reference electrode : SCE Saturated Calomel Electrode (0,241 V)
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Equivalent Weight : 0,000 g/eq.
Density : 0,000 g/cm3
Volume (V) : 0,001 cm³
Cycle Definition : Charge/Discharge alternance
Ei (V)              -0,150              
vs.                 Ref                 
dE/dt               300,000             
dE/dt unit          mV/s                
E1 (V)              0,050               
vs.                 Ei                  
Step percent        85                  
N                   17                  
E range min (V)     -2,500              
E range max (V)     2,500               
I Range             10 mA               
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   
E2 (V)              -0,050              
vs.                 Ei                  
nc cycles           2                   
Reverse Scan        1                   
Ef (V)              0,000               
vs.                 Ei                  

Ewe/V	<I>/mA	time/s	cycle number	
-1,3529243E-001	7,222427380097712E-002	2,720299931279442E+000	2,000000000000000E+000
-1,3362594E-001	7,541543509944870E-002	2,725899931137974E+000	2,000000000000000E+000
-1,3191997E-001	7,799894406959490E-002	2,731599930993980E+000	2,000000000000000E+000
-1,3020384E-001	8,083553737648208E-002	2,737299930849986E+000	2,000000000000000E+000
-1,2851129E-001	8,382040984158989E-002	2,742899930708518E+000	2,000000000000000E+000
-1,2682673E-001	8,659660249003753E-002	2,748599930564524E+000	2,000000000000000E+000
-1,2512311E-001	8,923981072115961E-002	2,754299930420530E+000	2,000000000000000E+000
-1,2343609E-001	9,223881428004937E-002	2,759899930279062E+000	2,000000000000000E+000
-1,2172282E-001	9,518984778137246E-002	2,765599930135068E+000	2,000000000000000E+000
-1,2002204E-001	9,793020449244616E-002	2,771299929991073E+000	2,000000000000000E+000
-1,1834656E-001	1,003611992868918E-001	2,776899929849606E+000	2,000000000000000E+000
-1,1664266E-001	1,038285886646078E-001	2,782599929705611E+000	2,000000000000000E+000
-1,1491387E-001	1,067936894870842E-001	2,788299929561617E+000	2,000000000000000E+000
-1,1324427E-001	1,094719466302733E-001	2,793899929420149E+000	2,000000000000000E+000
-1,1153670E-001	1,125986496139940E-001	2,799599929276155E+000	2,000000000000000E+000
-1,0982073E-001	1,151972510453088E-001	2,805299929132161E+000	2,000000000000000E+000
-1,0813920E-001	1,183424949979078E-001	2,810899928990693E+000	2,000000000000000E+000
-1,0643162E-001	1,213100207924769E-001	2,816599928846699E+000	2,000000000000000E+000
-1,0471398E-001	1,243715807919490E-001	2,822299928702705E+000	2,000000000000000E+000
-1,0303248E-001	1,274694800948194E-001	2,827899928561237E+000	2,000000000000000E+000
-1,0133339E-001	1,301754610114867E-001	2,833599928417243E+000	2,000000000000000E+000
-1,0022321E-001	1,319341337886204E-001	2,837299928323773E+000	2,000000000000000E+000
-9,9960014E-002	1,356074213981628E-001	2,838199928301037E+000	2,000000000000000E+000
-9,9826254E-002	1,313727796077728E-001	2,838599928290932E+000	2,000000000000000E+000
-1,0073316E-001	9,456878083249287E-002	2,841499928217672E+000	2,000000000000000E+000
-1,0242623E-001	6,479983179283810E-002	2,847199928073678E+000	2,000000000000000E+000
-1,0413978E-001	4,557237271338066E-002	2,852899927929684E+000	2,000000000000000E+000
-1,0583099E-001	3,099277441463162E-002	2,858499927788216E+000	2,000000000000000E+000
-1,0753226E-001	1,942793668226504E-002	2,864199927644222E+000	2,000000000000000E+000
-1,0924348E-001	9,257256302488637E-003	2,869899927500228E+000	2,000000000000000E+000
-1,1091084E-001	2,348191997422621E-004	2,875499927358760E+000	2,000000000000000E+000
-1,1263382E-001	-7,507316035711309E-003	2,881199927214766E+000	2,000000000000000E+000
-1,1433449E-001	-1,481388218814599E-002	2,886899927070772E+000	2,000000000000000E+000
-1,1603457E-001	-2,153461457540590E-002	2,892499926929304E+000	2,000000000000000E+000
-1,1775110E-001	-2,743473938524127E-002	2,898199926785310E+000	2,000000000000000E+000
-1,1943898E-001	-3,270333201039138E-002	2,903899926641316E+000	2,000000000000000E+000
-1,2111780E-001	-3,785992080385628E-002	2,909499926499848E+000	2,000000000000000E+000
-1,2282149E-001	-4,224788737617649E-002	2,915199926355854E+000	2,000000000000000E+000
-1,2454261E-001	-4,700316692227080E-002	2,920899926211860E+000	2,000000000000000E+000
-1,2621416E-001	-5,104705062748749E-002	2,926499926070392E+000	2,000000000000000E+000
-1,2790518E-001	-5,552696516287342E-002	2,932199925926398E+000	2,000000000000000E+000
-1,2962671E-001	-5,868620669773228E-002	2,937899925782403E+000	2,000000000000000E+000
-1,3128792E-001	-6,227299590305092E-002	2,943499925640936E+000	2,000000000000000E+000
-1,3300781E-001	-6,593894327418703E-002	2,949199925496941E+000	2,000000000000000E+000
-1,3472247E-001	-6,900997963249944E-002	2,954899925352947E+000	2,000000000000000E+000
-1,3639550E-001	-7,264057005711377E-002	2,960499925211479E+000	2,000000000000000E+000
-1,3810888E-001	-7,519467794666579E-002	2,966199925067485E+000	2,000000000000000E+000
-1,3981903E-001	-7,806420850910278E-002	2,971899924923491E+000	2,000000000000000E+000
-1,4150472E-001	-8,085055848533984E-002	2,977499924782023E+000	2,000000000000000E+000
-1,4321187E-001	-8,305794505856889E-002	2,983199924638029E+000	2,000000000000000E+000
-1,4491445E-001	-8,558113951315782E-002	2,988899924494035E+000	2,000000000000000E+000
-1,4660366E-001	-8,814989740494608E-002	2,994499924352567E+000	2,000000000000000E+000
-1,4832762E-001	-9,050450234197038E-002	3,000199924208573E+000	2,000000000000000E+000
-1,5000212E-001	-9,269958472353990E-002	3,005799924067105E+000	2,000000000000000E+000
-1,5173215E-001	-9,515957650782414E-002	3,011499923923111E+000	2,000000000000000E+000
-1,5340741E-001	-9,743514314942781E-002	3,017099923781643E+000	2,000000000000000E+000
-1,5510418E-001	-9,901632005326411E-002	3,022799923637649E+000	2,000000000000000E+000
-1,5682599E-001	-1,012162171380755E-001	3,028499923493655E+000	2,000000000000000E+000
-1,5851742E-001	-1,037496511373857E-001	3,034099923352187E+000	2,000000000000000E+000
-1,6020823E-001	-1,049288110852316E-001	3,039799923208193E+000	2,000000000000000E+000
-1,6191284E-001	-1,072170456916663E-001	3,045499923064199E+000	2,000000000000000E+000
-1,6359337E-001	-1,092481725041852E-001	3,051099922922731E+000	2,000000000000000E+000
-1,6530487E-001	-1,107694035459781E-001	3,056799922778737E+000	2,000000000000000E+000
-1,6702576E-001	-1,128356724549557E-001	3,062499922634743E+000	2,000000000000000E+000
-1,6869475E-001	-1,144591605126926E-001	3,068099922493275E+000	2,000000000000000E+000
-1,7039229E-001	-1,161837500319679E-001	3,073799922349281E+000	2,000000000000000E+000
-1,7210969E-001	-1,178099860499728E-001	3,079499922205287E+000	2,000000000000000E+000
-1,7378619E-001	-1,200283272455971E-001	3,085099922063819E+000	2,000000000000000E+000
-1,7551823E-001	-1,217279491090889E-001	3,090799921919825E+000	2,000000000000000E+000
-1,7720270E-001	-1,226345307125782E-001	3,096499921775830E+000	2,000000000000000E+000
-1,7887835E-001	-1,242375324245244E-001	3,102099921634363E+000	2,000000000000000E+000
-1,8059964E-001	-1,264893450307469E-001	3,107799921490368E+000	2,000000000000000E+000
-1,8229920E-001	-1,279020345483095E-001	3,113499921346374E+000	2,000000000000000E+000
-1,8399182E-001	-1,293489065929958E-001	3,119099921204906E+000	2,000000000000000E+000
-1,8569581E-001	-1,310600024931200E-001	3,124799921060912E+000	2,000000000000000E+000
-1,8740319E-001	-1,331017213896204E-001	3,130499920916918E+000	2,000000000000000E+000
-1,8909304E-001	-1,345613038041240E-001	3,136099920775450E+000	2,000000000000000E+000
-1,9080855E-001	-1,358147902557478E-001	3,141799920631456E+000	2,000000000000000E+000
-1,9252032E-001	-1,372353253445233E-001	3,147499920487462E+000	2,000000000000000E+000
-1,9419852E-001	-1,391004308086984E-001	3,153099920345994E+000	2,000000000000000E+000
-1,9592290E-001	-1,408821181746758E-001	3,158799920202000E+000	2,000000000000000E+000
-1,9761193E-001	-1,420768327144388E-001	3,164499920058006E+000	2,000000000000000E+000
-1,9908376E-001	-1,433871679495493E-001	3,169399919934222E+000	2,000000000000000E+000
-1,9976215E-001	-1,420089900493622E-001	3,171799919873592E+000	2,000000000000000E+000
-1,9982331E-001	-1,415130496025085E-001	3,171999919868540E+000	2,000000000000000E+000
-1,9982332E-001	-1,317466795444489E-001	3,172399919858435E+000	2,000000000000000E+000
-1,9892502E-001	-1,093873524212672E-001	3,175299919785175E+000	2,000000000000000E+000
-1,9721684E-001	-8,662936347648653E-002	3,180999919641181E+000	2,000000000000000E+000
-1,9551076E-001	-7,313510668609513E-002	3,186699919497187E+000	2,000000000000000E+000
-1,9382074E-001	-6,303317230884664E-002	3,192299919355719E+000	2,000000000000000E+000
-1,9210309E-001	-5,425188263940900E-002	3,197999919211725E+000	2,000000000000000E+000
-1,9040331E-001	-4,638853071217586E-002	3,203699919067731E+000	2,000000000000000E+000
-1,8871705E-001	-3,975964456387560E-002	3,209299918926263E+000	2,000000000000000E+000
-1,8699175E-001	-3,393342047806625E-002	3,214999918782269E+000	2,000000000000000E+000
-1,8529657E-001	-2,850684972711148E-002	3,220699918638275E+000	2,000000000000000E+000
-1,8361938E-001	-2,282676350794777E-002	3,226299918496807E+000	2,000000000000000E+000
-1,8189925E-001	-1,831032658027149E-002	3,231999918352813E+000	2,000000000000000E+000
-1,8018310E-001	-1,326739958083764E-002	3,237699918208818E+000	2,000000000000000E+000
-1,7851080E-001	-8,790445401380610E-003	3,243299918067351E+000	2,000000000000000E+000
-1,7681381E-001	-5,020239782197636E-003	3,248999917923356E+000	2,000000000000000E+000
-1,7510413E-001	-5,769245138604155E-004	3,254699917779362E+000	2,000000000000000E+000
-1,7342028E-001	3,517118512986730E-003	3,260299917637894E+000	2,000000000000000E+000
-1,7170270E-001	7,319766247676940E-003	3,265999917493900E+000	2,000000000000000E+000
-1,7001252E-001	1,060451116124268E-002	3,271699917349906E+000	2,000000000000000E+000
-1,6831388E-001	1,463143866008249E-002	3,277299917208438E+000	2,000000000000000E+000
-1,6660093E-001	1,782931196318651E-002	3,282999917064444E+000	2,000000000000000E+000
-1,6491136E-001	2,078062646938236E-002	3,288699916920450E+000	2,000000000000000E+000
-1,6322617E-001	2,465000971224759E-002	3,294299916778982E+000	2,000000000000000E+000
-1,6151196E-001	2,803586197730440E-002	3,299999916634988E+000	2,000000000000000E+000
-1,5979469E-001	3,091506345595862E-002	3,305699916490994E+000	2,000000000000000E+000
-1,5811095E-001	3,419594917243207E-002	3,311299916349526E+000	2,000000000000000E+000
-1,5640318E-001	3,761880598638256E-002	3,316999916205532E+000	2,000000000000000E+000
-1,5469521E-001	4,056131880955696E-002	3,322699916061538E+000	2,000000000000000E+000
-1,5302651E-001	4,347907306429172E-002	3,328299915920070E+000	2,000000000000000E+000
-1,5131070E-001	4,645196227479931E-002	3,333999915776076E+000	2,000000000000000E+000
-1,5017737E-001	4,963674021018958E-002	3,337799915680080E+000	2,000000000000000E+000
-1,4982478E-001	4,645123332738876E-002	3,338999915649765E+000	3,000000000000000E+000
-1,4892063E-001	5,124680809536541E-002	3,341899915576505E+000	3,000000000000000E+000
-1,4721909E-001	5,384202920770209E-002	3,347599915432511E+000	3,000000000000000E+000
-1,4550126E-001	5,657789518779649E-002	3,353299915288517E+000	3,000000000000000E+000
-1,4381422E-001	5,991035815316514E-002	3,358899915147049E+000	3,000000000000000E+000
-1,4210792E-001	6,242647661537615E-002	3,364599915003055E+000	3,000000000000000E+000
-1,4039083E-001	6,523366832859923E-002	3,370299914859061E+000	3,000000000000000E+000
-1,3872512E-001	6,773319225262509E-002	3,375899914717593E+000	3,000000000000000E+000
-1,3701065E-001	7,088693507830612E-002	3,381599914573599E+000	3,000000000000000E+000
-1,3530314E-001	7,374037580033188E-002	3,387299914429605E+000	3,000000000000000E+000
-1,3361661E-001	7,656841108325407E-002	3,392899914288137E+000	3,000000000000000E+000
-1,3191321E-001	7,931291160695375E-002	3,398599914144143E+000	3,000000000000000E+000
-1,3021041E-001	8,183874145227807E-002	3,404299914000148E+000	3,000000000000000E+000
-1,2852544E-001	8,513092942356942E-002	3,409899913858681E+000	3,000000000000000E+000
-1,2680717E-001	8,770001056836985E-002	3,415599913714686E+000	3,000000000000000E+000
-1,2512051E-001	9,054820695719545E-002	3,421299913570692E+000	3,000000000000000E+000
-1,2343785E-001	9,347232871934708E-002	3,426899913429224E+000	3,000000000000000E+000
-1,2172657E-001	9,569313520030587E-002	3,432599913285230E+000	3,000000000000000E+000
-1,2002167E-001	9,873841424619245E-002	3,438299913141236E+000	3,000000000000000E+000
-1,1836176E-001	1,020355526895775E-001	3,443899912999768E+000	3,000000000000000E+000
-1,1663885E-001	1,047882078665474E-001	3,449599912855774E+000	3,000000000000000E+000
-1,1492124E-001	1,075602193692859E-001	3,455299912711780E+000	3,000000000000000E+000
-1,1323783E-001	1,105740565830347E-001	3,460899912570312E+000	3,000000000000000E+000
-1,1152912E-001	1,138509921819120E-001	3,466599912426318E+000	3,000000000000000E+000
-1,0982045E-001	1,167536269602825E-001	3,472299912282324E+000	3,000000000000000E+000
-1,0814644E-001	1,196233365755885E-001	3,477899912140856E+000	3,000000000000000E+000
-1,0641833E-001	1,224508509168609E-001	3,483599911996862E+000	3,000000000000000E+000
-1,0471024E-001	1,254842757437109E-001	3,489299911852868E+000	3,000000000000000E+000
-1,0303134E-001	1,286733268492819E-001	3,494899911711400E+000	3,000000000000000E+000
-1,0132656E-001	1,316816330469852E-001	3,500599911567406E+000	3,000000000000000E+000
-1,0023959E-001	1,332666431595244E-001	3,504299911473936E+000	3,000000000000000E+000
